DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES,MES
GTM,BUN,24,49794,210498657,OCT
GTM,BUN,16060,557282,2333345307,OCT
GTM,BUN,320,23875,100928936,OCT
GTM,BUN,570,17955,7610855175,OCT
GTM,BUN,314,41884,177965116,OCT
GTM,BUN,2,2874,121824549,OCT
GTM,BUN,18000,244152,1006057614,OCT
GTM,BUN,5267,8967,3933518,OCT
GTM,BUN,2633,2078,9115479,OCT
GTM,BUN,30,16668,73116848,OCT
GTM,BUN,1430,1110046,4869394386,OCT
GTM,BUN,50,14709,64523381,OCT
GTM,BUN,300,50852,223070434,OCT
GTM,BUN,11996,8530508,3601657252,OCT
GTM,BUN,99,350036,1477883495,OCT
GTM,BUN,125962,91394,3874054569,OCT
GTM,BUN,22900,6546109,2757548416,OCT
GTM,BUN,21216,2079168,8813281276,OCT
GTM,BUN,35791,238917,1012733325,OCT
GTM,BUN,5634,287915,1220428497,OCT
GTM,BUN,774,150974,639956139,OCT
GTM,BUN,8392,629049,2666444353,OCT
GTM,BUN,6452,466109,1975766134,OCT
GTM,BUN,84,1881222,7876695326,OCT
GTM,BUN,96,782764,3277440695,OCT
GTM,BUN,710,207936,8706301113,OCT
GTM,BUN,1534993,3939946,1728320352,OCT
GTM,BUN,11200,4106,1700471158,OCT
GTM,BUN,11200,4106,1700471158,OCT
GTM,BUN,872,273468,114501325,OCT
GTM,BUN,29,36,1507323,OCT
GTM,BUN,96,1171,4902988,OCT
GTM,BUN,2,100,418701,OCT
GTM,BUN,3,109,456384,OCT
GTM,BUN,2,502,2101879,OCT
GTM,BUN,6228,2679,1121699979,OCT
GTM,BUN,3567281,10486387,4399332288,OCT
GTM,BUN,583709,2260646,9525374546,OCT
GTM,BUN,565416,2001153,8408099078,OCT
GTM,BUN,228,6027484,2561077952,OCT
GTM,BUN,143,2202915,9360185835,OCT
GTM,BUN,324,7058044,2984646355,OCT
GTM,BUN,97,2427919,1019890382,OCT
GTM,BUN,325,9270017,3905101495,OCT
GTM,BUN,190,2919695,1240578406,OCT
GTM,BUN,450,250,10555225,OCT
GTM,BUN,159,4111982,1666898815,OCT
GTM,BUN,212,5992846,242935594,OCT
GTM,BUN,36,563319,2283560029,OCT
GTM,BUN,25,460859,1868211779,OCT
GTM,BUN,866,18735072,7876153515,OCT
GTM,BUN,76,1961028,8210843846,OCT
GTM,BUN,63,1735965,7268502814,OCT
GTM,BUN,109,2309492,9669866098,OCT
GTM,BUN,152,3435656,1450324388,OCT
GTM,BUN,70,169116,708090383,OCT
GTM,BUN,2455478,7957292,3423534119,OCT
GTM,BUN,366969,1439242,6062806925,OCT
GTM,BUN,27072,14708,645189952,OCT
GTM,BUN,233606,70509,3092990099,OCT
GTM,BUN,19140,374052,157569405,OCT
GTM,BUN,1705,37598315,1594393297,OCT
GTM,BUN,889,21980792,930597345,OCT
GTM,BUN,552,15071265,6382884659,OCT
GTM,BUN,73,1136349,4797767748,OCT
GTM,BUN,145,2666592,1131064087,OCT
GTM,BUN,25,76435,323366675,OCT
GTM,BUN,1713,36650069,1563474543,OCT
GTM,BUN,392,10216964,4379223802,OCT
GTM,BUN,244,6799432,2870305425,OCT
GTM,BUN,159,2447532,1069606287,OCT
GTM,BUN,7,129569,54696128,OCT
GTM,BUN,13600,863072,3658432747,OCT
GTM,BUN,36000,7103016,2993189633,OCT
GTM,BUN,19609,1775945,7507612133,OCT
GTM,BUN,14260,91869,3883660919,OCT
GTM,BUN,16500000,222557376,9395014815,OCT
GTM,BUN,1620,160023,678313493,OCT
GTM,BUN,531278,2997361,1267101392,OCT
GTM,BUN,1,1125,4780125,OCT
GTM,BUN,10,13765,58487485,OCT
GTM,BUN,1,2600,11047400,OCT
GTM,BUN,3,15684,66641316,OCT
GTM,BUN,140,10465,4435956525,OCT
GTM,BUN,27951,833906,3503681074,OCT
GTM,BUN,32105,823888,3461590145,OCT
GTM,BUN,80487,240644,1011072985,OCT
GTM,BUN,108,410934,1726551528,OCT
GTM,BUN,660,2031882,8580467638,OCT
GTM,BUN,6,51474,216269555,OCT
GTM,BUN,5160,1699575,7184766359,OCT
GTM,BUN,177192,3612748,1527249477,OCT
GTM,BUN,204,28667,120801877,OCT
GTM,BUN,1640679,3012067,1269275998,OCT
GTM,BUN,277775,604308,2546535782,OCT
GTM,BUN,2943,1024164,4315796371,OCT
GTM,BUN,246888,27432,1112027443,OCT
GTM,BUN,20824,395824,166306641,OCT
GTM,BUN,19344,81913,3441599266,OCT
GTM,BUN,54419,3873591,1633464739,OCT
GTM,BUN,20000,56068,2459512528,OCT
GTM,BUN,50400,1732676,71781328,OCT
GTM,BUN,14043,968967,4012909002,OCT
GTM,BUN,36923,1348407,5645793588,OCT
GTM,BUN,32264,84336,3531156751,OCT
GTM,BUN,76473,2364536,9900335873,OCT
GTM,BUN,3456,133951,560854176,OCT
GTM,BUN,108,6828,2876295,OCT
GTM,BUN,2268,154836,65224665,OCT
GTM,BUN,126,3438,14482575,OCT
GTM,BUN,282,18189,766211625,OCT
GTM,BUN,150,6774,28535475,OCT
GTM,BUN,180,52562,221417425,OCT
GTM,BUN,42292,1659967,6950298428,OCT
GTM,BUN,22344,948639,3971960977,OCT
GTM,BUN,1,12000,50767319,OCT
GTM,BUN,1168816,2915146,1235686662,OCT
GTM,BUN,2808,1113,471784005,OCT
GTM,BUN,720,5368,227541468,OCT
GTM,BUN,1008,841,356487285,OCT
GTM,BUN,192096,61206,2594430531,OCT
GTM,BUN,1783368,4121346,1746976749,OCT
GTM,BUN,4320,7308,309775158,OCT
GTM,BUN,80,620,2628087,OCT
GTM,BUN,2955,93780,397519353,OCT
GTM,BUN,686,3500,14835975,OCT
GTM,BUN,5215,141602,600229637,OCT
GTM,BUN,56,268963,1140093812,OCT
GTM,BUN,34224,1117183,4735571159,OCT
GTM,BUN,300827,374103,1585766501,OCT
GTM,BUN,1113,130,5510505,OCT
GTM,BUN,864,1296,5493549,OCT
GTM,BUN,30390,209691,8778439454,OCT
GTM,BUN,4100792,9378051,3980177925,OCT
GTM,BUN,79728,2102184,8862796639,OCT
GTM,BUN,350,3500,14743750,OCT
GTM,BUN,1602,115212,48533055,OCT
GTM,BUN,1536,17592,7410630,OCT
GTM,BUN,5730,911676,3999212641,OCT
GTM,BUN,2610,152207,667680358,OCT
GTM,BUN,190,12608,53111200,OCT
GTM,BUN,2808,1113,469918617,OCT
GTM,BUN,2730,11472,4863801822,OCT
GTM,BUN,25633,301282,1273636513,OCT
GTM,BUN,168,1561,659068249,OCT
GTM,BUN,230833,1597335,6752558005,OCT
GTM,BUN,249349,1649025,6990213412,OCT
GTM,BUN,553032,1015682,4293683929,OCT
GTM,BUN,4968,1034945,4375116142,OCT
GTM,BUN,1450606,5054614,2173584229,OCT
GTM,BUN,39052,246507,1042081226,OCT
GTM,BUN,2435976,501835,2201379521,OCT
GTM,BUN,14136,239134,1011981888,OCT
GTM,BUN,96,215,9431319,OCT
GTM,BUN,1440,3225,1397006575,OCT
GTM,BUN,10187,738442,3121682326,OCT
GTM,BUN,667,159525,674374389,OCT
GTM,BUN,540,2708,1187907528,OCT
GTM,BUN,4,936,3977064,OCT
GTM,BUN,15,2796,11880204,OCT
GTM,BUN,76256,5692491,2375278981,OCT
GTM,BUN,25200,867308,3685191692,OCT
GTM,BUN,16978,74292,315666708,OCT
GTM,BUN,10588,481584,2112545269,OCT
GTM,BUN,201718,9530273,4100339241,OCT
GTM,BUN,3224184,3197902,1402810879,OCT
GTM,BUN,16752,733038,3114678462,OCT
GTM,BUN,203,93,395157,OCT
GTM,BUN,1360,460,19460806,OCT
GTM,BUN,1908,89736,379638018,OCT
GTM,BUN,29708,2065064,874525469,OCT
GTM,BUN,21283,2119787,9298784841,OCT
GTM,BUN,280575,18722417,8212887775,OCT
GTM,BUN,301214,888162,3741382425,OCT
GTM,BUN,4135004,8908382,3752655918,OCT
GTM,BUN,620,28510,1250636766,OCT
GTM,BUN,2810,9969694,4373365788,OCT
GTM,BUN,924,19854,839945309,OCT
GTM,BUN,12,272286,1154179511,OCT
GTM,BUN,13,62546,2651231121,OCT
GTM,BUN,819,554632,2346431685,OCT
GTM,BUN,538536,1442236,6089250193,OCT
GTM,BUN,387648,148916,6287367544,OCT
GTM,BUN,21000,1529514,6426298956,OCT
GTM,BUN,598,47609,208844495,OCT
GTM,BUN,333,7,29743,OCT
GTM,BUN,5,1,4249,OCT
GTM,BUN,1560,79802,350064241,OCT
GTM,BUN,200,12,50988,OCT
GTM,BUN,576,131232,575670165,OCT
GTM,BUN,1125,375,16449975,OCT
GTM,BUN,10,29,12721314,OCT
GTM,BUN,8,80,3509328,OCT
GTM,BUN,15,435,19081971,OCT
GTM,BUN,4,3012,132126199,OCT
GIN,BUN,11540581,20467048,8661593312,OCT
GUY,BUN,371000,26595454,1090269446,OCT
GUY,BUN,25950,1869516,7703565019,OCT
GUY,BUN,106000,818744,3428089315,OCT
GUY,BUN,265000,19091396,7993586597,OCT
GUY,BUN,26500,8639,3629701767,OCT
GUY,BUN,265000,19091395,7993586178,OCT
GUY,BUN,26500,8639,3577781377,OCT
GUY,BUN,53000,368562,1564280325,OCT
GUY,BUN,992,7044242,3070866857,OCT
GUY,BUN,20,10,43594,OCT
GUY,BUN,9,30,130781,OCT
GUY,BUN,11,803,35005982,OCT
GUY,BUN,10,753,32826282,OCT
GUY,BUN,25,5,21797,OCT
HTI,BUN,249800,16841496,7341881766,OCT
HTI,BUN,250000,168550,734776870,OCT
HTI,BUN,625000,4449625,1864662878,OCT
HTI,BUN,168000,65016,2692592129,OCT
HTI,BUN,100000,71020,300675766,OCT
HTI,BUN,500000,35250375,1491785295,OCT
HTI,BUN,9115896,14967803,6286338261,OCT
HTI,BUN,675000,4880025,2066140826,OCT
HTI,BUN,530000,370046,1572325454,OCT
HTI,BUN,142155,262575,1106483173,OCT
HTI,BUN,1808732,30695064,1292268333,OCT
HTI,BUN,6974544,11456645,4848417794,OCT
HTI,BUN,175000,1350125,5722977356,OCT
HTI,BUN,142155,262575,1111209523,OCT
HTI,BUN,10550937,17905454,7577534416,OCT
HTI,BUN,117612,30888,1307170894,OCT
HTI,BUN,84000,32508,1346296064,OCT
HTI,BUN,800000,562976,2382497543,OCT
HTI,BUN,125000,8195375,3464504632,OCT
HND,BUN,10,73573,311358728,OCT
HND,BUN,250,12053,51007934,OCT
HND,BUN,1620,5493,232462112,OCT
HND,BUN,209,45066,19071796,OCT
HND,BUN,6042,14148,598739115,OCT
HND,BUN,124,234,9902809,OCT
HND,BUN,24,37561,158957025,OCT
HND,BUN,46,154457,65365739,OCT
HND,BUN,19152,267805,1133342725,OCT
HND,BUN,1273,76209,322514201,OCT
HND,BUN,98800,1993412,8436059781,OCT
HND,BUN,170,47541,201192085,OCT
HND,BUN,85074,3039322,1286231952,OCT
HND,BUN,96670,2175075,9107060773,OCT
HND,BUN,22440,5049,2114021348,OCT
HND,BUN,76,2067428,8784501572,OCT
HND,BUN,630,1786365,7590264885,OCT
HND,BUN,109,2309492,1013095618,OCT
HND,BUN,63,1824165,8001991638,OCT
HND,BUN,143,2202915,9360185835,OCT
HND,BUN,215,4748552,2012036907,OCT
HND,BUN,76,1717828,725162194,OCT
HND,BUN,126,358533,1513507621,OCT
HND,BUN,106,243906,1029622349,OCT
HND,BUN,152,3785256,159199829,OCT
HND,BUN,126,364833,1533830899,OCT
HND,BUN,169,3616638,1537423119,OCT
HND,BUN,188,4780148,2031690843,OCT
HND,BUN,326,8899187,377251173,OCT
HND,BUN,143,2202915,9366992842,OCT
HND,BUN,106,243906,1037110264,OCT
HND,BUN,126,351099,1492904547,OCT
HND,BUN,78,1769462,7519700354,OCT
HND,BUN,302,756202,3213639201,OCT
HND,BUN,77,2109187,8963433085,OCT
HND,BUN,8,118381,503084919,OCT
HND,BUN,1,1818,77259727,OCT
HND,BUN,299,6560093,273182762,OCT
HND,BUN,256,6433423,2664330389,OCT
HND,BUN,442,11860283,4958389294,OCT
HND,BUN,231,3566681,1447664215,OCT
HND,BUN,31,564005,2332728543,OCT
HND,BUN,80,248615,1057133355,OCT
HND,BUN,296,6725002,2950029727,OCT
HND,BUN,43,109243,4792118982,OCT
HND,BUN,311,8474985,371768777,OCT
HND,BUN,74,1145317,5024116271,OCT
HND,BUN,25,45476,1994877501,OCT
HND,BUN,25000,8350,350827755,OCT
HND,BUN,20996,843824,3567173139,OCT
HND,BUN,50000,17300,71646739,OCT
HND,BUN,240,768,324663552,OCT
HND,BUN,25000,8650,358233695,OCT
HND,BUN,28000,2001076,8126029453,OCT
HND,BUN,17472,108832,4600753084,OCT
HND,BUN,30276234,2873487,1205756993,OCT
HND,BUN,594,313254,1319582475,OCT
HND,BUN,192,150336,6332904,OCT
HND,BUN,2466,1213758,5112955575,OCT
HND,BUN,1380,31131,1311393375,OCT
HND,BUN,2740,1721352,72511953,OCT
HND,BUN,570,477066,2009640525,OCT
HND,BUN,604,1333413,5617002261,OCT
HND,BUN,40944,2164854,9119447475,OCT
HND,BUN,502175,2602729,1096399591,OCT
HND,BUN,245300,3090913,1302047101,OCT
HND,BUN,4891572,455994,1888467231,OCT
HND,BUN,28000,1949948,8249469508,OCT
HND,BUN,23400,2176481,8838319339,OCT
HND,BUN,23400,1485208,6020676782,OCT
HND,BUN,8800,1820964,7673487667,OCT
HND,BUN,12240,2659436,1120678352,OCT
HND,BUN,153809,6751031,2849873475,OCT
HND,BUN,6286,27265363,1191518697,OCT
HND,BUN,1125,375,1634775,OCT
HND,BUN,7,511,22276534,OCT
HND,BUN,48400,2141928,9040571327,OCT
HND,BUN,16000,36878,1617712475,OCT
HND,BUN,102,11906,49307865,OCT
HND,BUN,2680252,4313766,1856085095,OCT
HND,BUN,1330195,2744767,1150623567,OCT
HND,BUN,80000,25244,1040209313,OCT
HKG,BUN,56000,2840808,1161092205,OCT
HKG,BUN,19370,2566525,1125847256,OCT
HKG,BUN,27600,21528,8742154824,OCT
HKG,BUN,150,228315,9617769375,OCT
HKG,BUN,1102,1694876,7154732598,OCT
HKG,BUN,5236,2252077,9279953526,OCT
HKG,BUN,876,399949,1648037848,OCT
HKG,BUN,288000,334560,1400806066,OCT
HKG,BUN,146880,348839,1460592381,OCT
HUN,BUN,171612,4247397,1797485668,OCT
IND,BUN,220320,5913102,2490894218,OCT
IND,BUN,24400,2257665,9569903285,OCT
IND,BUN,8700,13122,55755378,OCT
IND,BUN,1470,197862,8153141144,OCT
IND,BUN,10000,22064986,8944615765,OCT
IND,BUN,2,39277,1664893115,OCT
IND,BUN,27844,16484177,6959767887,OCT
IND,BUN,25798,4656023,2042438985,OCT
IND,BUN,78676,42239507,1787655126,OCT
IND,BUN,25910,1317609,5562141457,OCT
IND,BUN,177334,91513184,4014372237,OCT
IND,BUN,25492,358654,1525029087,OCT
IND,BUN,22786,4046366,1705126493,OCT
IND,BUN,21119,3670501,1555870316,OCT
IND,BUN,22100,39214,166620286,OCT
IND,BUN,21570,282509,1197513275,OCT
IND,BUN,299112,5182641,219684378,OCT
IDN,BUN,8351,4649638,1977067924,OCT
IDN,BUN,8143,3906382,1661028784,OCT
IDN,BUN,100000,170740,6921389824,OCT
IDN,BUN,13000,5736206,2325320243,OCT
IDN,BUN,75000,126897,5378973485,OCT
IRQ,BUN,23508,45720,2005580952,OCT
IRL,BUN,19247,955991,4027112088,OCT
IRL,BUN,19210,7028107,2961623205,OCT
ISR,BUN,57953,22109419,9400568995,OCT
ISR,BUN,38500,17324266,7138671696,OCT
ISR,BUN,19250,9336481,3957594249,OCT
ISR,BUN,38381,14917782,6271833861,OCT
ISR,BUN,19962,7516605,3193805465,OCT
ISR,BUN,38492,15839019,6731123743,OCT
ISR,BUN,38500,15399254,6543143025,OCT
ISR,BUN,57653,23068613,1011941619,OCT
ISR,BUN,19259,7568787,3218316351,OCT
ISR,BUN,38492,15699237,6375193259,OCT
ISR,BUN,19265,7477128,3177031687,OCT
ISR,BUN,38623,14585899,6010294714,OCT
ISR,BUN,75000,55875,2353734375,OCT
ISR,BUN,49950,4070925,1714877156,OCT
ISR,BUN,1300006,4453271,1864589021,OCT
ISR,BUN,250,1066,4532727,OCT
ISR,BUN,100,7994,33991207,OCT
ISR,BUN,20000,3649982,154717262,OCT
ISR,BUN,19000,339462,1489104377,OCT
ISR,BUN,50000,36000,157919760,OCT
ITA,BUN,19957,7875602,3308957807,OCT
ITA,BUN,80838,33141136,1417312830,OCT
ITA,BUN,39786,16402062,6758666472,OCT
ITA,BUN,19213,7624256,3141666176,OCT
ITA,BUN,19280,9089305,3764272041,OCT
ITA,BUN,21023,9037725,3755120511,OCT
ITA,BUN,40000,38000,165657200,OCT
ITA,BUN,200000,200000,846121999,OCT
ITA,BUN,19950,7432919,315877502,OCT
ITA,BUN,62923,24137288,1010630662,OCT
ITA,BUN,61846,24888952,1049326464,OCT
ITA,BUN,63088,23936319,1011881556,OCT
ITA,BUN,20993,10552106,4445074653,OCT
ITA,BUN,200000,148000,623450000,OCT
ITA,BUN,140000,99400,419675746,OCT
ITA,BUN,19241,702878,2971339428,OCT
ITA,BUN,19247,7030972,2987959202,OCT
ITA,BUN,52000,45240,1914543228,OCT
ITA,BUN,24975,22061,9380535749,OCT
ITA,BUN,300000,252000,1066456440,OCT
JAM,BUN,189,5531652,2352108215,OCT
JAM,BUN,26500,194995,8164460149,OCT
JAM,BUN,53000,3899899,1632891611,OCT
JAM,BUN,106000,7516169,3105205597,OCT
JAM,BUN,980500,69657662,2852434381,OCT
JAM,BUN,742000,52713906,2154875196,OCT
JAM,BUN,26500,188264,7645080991,OCT
JAM,BUN,159000,11295838,468667331,OCT
JAM,BUN,79500,614058,2530299676,OCT
JAM,BUN,15913,6262101,2649250711,OCT
JAM,BUN,3989,1622521,6864253567,OCT
JAM,BUN,132500,7135125,3005671406,OCT
JAM,BUN,79500,60579,2560910588,OCT
JAM,BUN,53000,38160,1673949456,OCT
JAM,BUN,265000,193980,8509243068,OCT
JAM,BUN,106000,786308,3319863144,OCT
JAM,BUN,58000,4386166,1847108322,OCT
JAM,BUN,20000,59536,252968464,OCT
JAM,BUN,265000,18373109,7767029726,OCT
JAM,BUN,20500,148213,6008199308,OCT
JAM,BUN,5496,4628,196173978,OCT
JAM,BUN,56,1299,550626615,OCT
JAM,BUN,106000,818744,3324780197,OCT
JAM,BUN,35000,2674756,1152012239,OCT
JAM,BUN,22000,1606396,7046713077,OCT
JAM,BUN,5272,20339378,8607563751,OCT
JAM,BUN,936565,220829,9345417028,OCT
JAM,BUN,12672,29392,1243860621,OCT
JAM,BUN,360,648,2753352,OCT
JAM,BUN,456,2610,11089890,OCT
JAM,BUN,24,1488,6322512,OCT
JAM,BUN,2474,134401,571069849,OCT
JAM,BUN,326,2857,12139393,OCT
JAM,BUN,22000,1627956,685776465,OCT
JAM,BUN,2860,7578669,3220176458,OCT
JAM,BUN,14000,115122,4895091049,OCT
JAM,BUN,40,20,846394,OCT
JPN,BUN,87125,32153371,1303420492,OCT
JPN,BUN,43,5841243,2476015289,OCT
JPN,BUN,94292,37071798,1560503481,OCT
JPN,BUN,121080,10379244,4373075653,OCT
JPN,BUN,41760,4714704,2003277730,OCT
JPN,BUN,2632,3302011,1399672933,OCT
JPN,BUN,153612,56216401,2316464263,OCT
JPN,BUN,28800,517509,215909692,OCT
JPN,BUN,258490,4543163,1898709674,OCT
JPN,BUN,8400,150276,610245289,OCT
JPN,BUN,65240,1138438,4623003183,OCT
JPN,BUN,36720,16643271,7017210134,OCT
JPN,BUN,105033,45963941,1936906685,OCT
JPN,BUN,4500,810,34133157,OCT
JPN,BUN,36430,64421,2714681612,OCT
JPN,BUN,18900,338418,1382061182,OCT
JPN,BUN,157420,2749448,1125840014,OCT
JPN,BUN,216104,92432401,3887053187,OCT
JPN,BUN,21600,5568576,2294598564,OCT
JPN,BUN,124112,50262206,2100410013,OCT
JPN,BUN,23850,155025,6800419665,OCT
JPN,BUN,69550,36497752,1536869507,OCT
JPN,BUN,27648,9126605,3858171871,OCT
JPN,BUN,78699,29234718,1187172199,OCT
JPN,BUN,1902,6083752,2506883017,OCT
JPN,BUN,350732,5861418,2427465235,OCT
JPN,BUN,1000,8876,3675933268,OCT
JPN,BUN,25156,500209,2194246812,OCT
JPN,BUN,709120,131048,5539910047,OCT
JPN,BUN,99400,17892,758415042,OCT
JPN,BUN,34934,13358339,541515003,OCT
JPN,BUN,300,57,24096123,OCT
JPN,BUN,2100,22176,9727857216,OCT
JPN,BUN,50455,28253206,1192678013,OCT
JPN,BUN,124620,224685,9498311221,OCT
JPN,BUN,2400,432,182364048,OCT
JPN,BUN,576540,796524,3379054903,OCT
JPN,BUN,157575,5909111,2486375965,OCT
JPN,BUN,204689,85751657,3711754582,OCT
JPN,BUN,136977,50939071,2151982798,OCT
JPN,BUN,131073,54193935,2281068872,OCT
JPN,BUN,104933,38633333,1568833976,OCT
JPN,BUN,39780,1829401,7415952598,OCT
JPN,BUN,161498,62985491,2651008930,OCT
JPN,BUN,25880,10256969,4165180742,OCT
JPN,BUN,153708,57119704,2406167531,OCT
JPN,BUN,25730,433356,1836931081,OCT
JPN,BUN,12524,12465613,5300490838,OCT
JPN,BUN,20568,15386921,6542657291,OCT
JPN,BUN,2104,7421565,3137384967,OCT
JPN,BUN,18953,7955071,3382567785,OCT
JOR,BUN,38466,154341,6531664818,OCT
LVA,BUN,7810,3675152,1612164227,OCT
LVA,BUN,12170,6665904,2924105444,OCT
LVA,BUN,450000,312750,1320458648,OCT
LBN,BUN,38523,17333778,737047841,OCT
LBN,BUN,39125,15274312,6468550513,OCT
LBR,BUN,139776,23995,1015461202,OCT
LBR,BUN,522432,134124,5676087442,OCT
LBY,BUN,19257,8607879,3775983849,OCT
LTU,BUN,19804,44625,1957547025,OCT
MAC,BUN,19277,7889768,3198322593,OCT
MKD,BUN,25000,18500,77931250,OCT
MKD,BUN,25000,17625,742453125,OCT
MYS,BUN,21836,38631,163076517,OCT
MYS,BUN,12877,414884,1751387168,OCT
MYS,BUN,21230,40337,1715165543,OCT
MYS,BUN,2932884,11290188,4790045393,OCT
MYS,BUN,19214,7512674,3175900294,OCT
MYS,BUN,19212,7511892,3194124085,OCT
MYS,BUN,19231,7885792,3353109731,OCT
MYS,BUN,19952,7661568,3255400243,OCT
MYS,BUN,173225,68359534,2775964465,OCT
MYS,BUN,19057,9171452,3853413072,OCT
MYS,BUN,19209,9140851,4009780545,OCT
MYS,BUN,50434,35829878,1454990435,OCT
MYS,BUN,80570,12930935,5251032878,OCT
MYS,BUN,75412,39004911,1711012829,OCT
MYS,BUN,132256,20618497,8974920338,OCT
MYS,BUN,56262,9063921,383167290,OCT
MYS,BUN,24788,394382,1667206523,OCT
MYS,BUN,25206,3928355,1723235774,OCT
MYS,BUN,25524,18432999,8085929939,OCT
MYS,BUN,41,2389822,1016173823,OCT
MYS,BUN,23620,3424889,1451759074,OCT
MYS,BUN,16107,1300815,5531182452,OCT
MYS,BUN,53110,22751879,9674303718,OCT
MYS,BUN,24110,3445587,1426965737,OCT
MYS,BUN,960,95242,401206925,OCT
MYS,BUN,10000,16699,7325283534,OCT
MLI,BUN,227244,40890,1712068389,OCT
MLT,BUN,130000,96590,4087659823,OCT
MEX,BUN,58,36372,1546570174,OCT
MEX,BUN,22119,492048,209223238,OCT
MEX,BUN,200000,49200,207327324,OCT
MEX,BUN,604,1472,606555264,OCT
MEX,BUN,21504,4620126,1907256946,OCT
MEX,BUN,233100,367325,1550414696,OCT
MEX,BUN,83200,13760,58326576,OCT
MEX,BUN,900000,221400,947923608,OCT
MEX,BUN,37800,913724,3884149352,OCT
MEX,BUN,18400,362975,1503235554,OCT
MEX,BUN,616800,10544544,4471542018,OCT
MEX,BUN,491780,13702602,5798900059,OCT
MEX,BUN,1,235743,1027698034,OCT
MEX,BUN,16831,4190531,1726758585,OCT
MEX,BUN,2940,1117072,4603029224,OCT
MEX,BUN,10925,2202227,9319758597,OCT
MEX,BUN,18163,3893707,1630299015,OCT
MEX,BUN,10400,3494297,1476585619,OCT
MEX,BUN,2604,10602,465073693,OCT
MEX,BUN,58032,1480932,6496345167,OCT
MEX,BUN,11718,78306,343501797,OCT
MEX,BUN,186,594489,2607821116,OCT
MEX,BUN,3720,64728,2743722828,OCT
MEX,BUN,640,11235,4652896605,OCT
MEX,BUN,1847987,4998105,2110244914,OCT
MEX,BUN,768,1235052,5225023341,OCT
MEX,BUN,114,2050,8447271,OCT
MEX,BUN,89,6580,271136796,OCT
MEX,BUN,42400,12508,5154071496,OCT
MEX,BUN,291840,474352,1954624338,OCT
MEX,BUN,373232,6550222,2699097578,OCT
MEX,BUN,4836,7799766,3213987177,OCT
MEX,BUN,700,1900,7829178,OCT
MEX,BUN,4667,5591217,2303928059,OCT
MEX,BUN,51,1078553,4444307062,OCT
MEX,BUN,2,98026,4039278961,OCT
MEX,BUN,184978,9649008,4066063024,OCT
MEX,BUN,38,469,197635193,OCT
MEX,BUN,941,1185042,4993731436,OCT
MEX,BUN,108000,22720,96537280,OCT
MEX,BUN,79500,12720,54047280,OCT
MEX,BUN,34888,2085832,8841528972,OCT
MEX,BUN,2386248,17702738,7503925097,OCT
MEX,BUN,1049756,3134762,1320979303,OCT
MEX,BUN,45255,137877,581009541,OCT
MEX,BUN,388683,783654,3302294446,OCT
MEX,BUN,452147,5613999,2365722337,OCT
MEX,BUN,198727,2373338,1000117513,OCT
MEX,BUN,20564,246575,1039059652,OCT
MEX,BUN,77374,798917,336661227,OCT
MEX,BUN,15875,215525,9135781462,OCT
MEX,BUN,5900,4130,175064505,OCT
MEX,BUN,1784,3025,1282252125,OCT
MEX,BUN,120604,250792,1056829964,OCT
MEX,BUN,37900,893375,3786882619,OCT
MEX,BUN,3655,500425,2121226511,OCT
MEX,BUN,2,9,381496,OCT
MEX,BUN,40,30,1271655,OCT
MEX,BUN,20,280,1186878,OCT
MEX,BUN,475307,31750277,1390839193,OCT
MEX,BUN,72459,127325,5331110483,OCT
MEX,BUN,424658,2523616,1055234758,OCT
MEX,BUN,1560828,3099624,1359699662,OCT
MEX,BUN,518539,10485952,4503662409,OCT
MEX,BUN,74753,569994,250036988,OCT
MEX,BUN,7150,6376,2796934416,OCT
MEX,BUN,357,8350,36628611,OCT
MEX,BUN,73800,1046325,4589872025,OCT
MEX,BUN,3380,313905,1376994507,OCT
MEX,BUN,10450,4420,193890372,OCT
MEX,BUN,222288,1368386,5777448846,OCT
MEX,BUN,1728000,5072972,2141854435,OCT
MEX,BUN,30000,90,3888099,OCT
MEX,BUN,3000,96,41473056,OCT
MEX,BUN,1,117517,4996928605,OCT
MEX,BUN,3,21600,91197144,OCT
MEX,BUN,2205188,4379592,1921178104,OCT
MEX,BUN,10000,30,1315998,OCT
MEX,BUN,1000,32,14037312,OCT
MEX,BUN,584376,1160568,4782259712,OCT
MEX,BUN,163421,3219024,1326437467,OCT
MEX,BUN,10000,30,1236186,OCT
MEX,BUN,1000,32,13185984,OCT
MEX,BUN,355363,2435735,101984468,OCT
MEX,BUN,759504,3149979,1318899357,OCT
MEX,BUN,18953,10015573,4219060126,OCT
MEX,BUN,6720,85796,3763578813,OCT
MEX,BUN,57764,22522505,9509204314,OCT
MEX,BUN,100330,14056511,5921305259,OCT
MEX,BUN,9,152706,647297828,OCT
MEX,BUN,4,14244,60378179,OCT
MEX,BUN,260,953078,403995468,OCT
MEX,BUN,1367,4895244,2075020503,OCT
MEX,BUN,1718,1070856,4539197955,OCT
MEX,BUN,40320,4047322,1712264093,OCT
MEX,BUN,28272,5001347,2117892481,OCT
MEX,BUN,30,13216,5797409856,OCT
MEX,BUN,73094,1242805,5121127139,OCT
MEX,BUN,811,47351,195115477,OCT
MEX,BUN,213,101168,416874884,OCT
