DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES,MES
ABW,CTG,2200,4604,18216923,DIC
ABW,CTG,58800,120062,475056518,DIC
ABW,CTG,8000,6670,26391589,DIC
ABW,CTG,4600,24600,97336296,DIC
ABW,CTG,1000,17074,67557720,DIC
ABW,CTG,3000,14382,56906122,DIC
ABW,CTG,300,12897,51030333,DIC
ABW,CTG,500000,1875000,7166343750,DIC
ABW,CTG,598800,4418775,16888778988,DIC
ABW,CTG,720000,792000,3027063600,DIC
ABW,CTG,50010,437380,1671688229,DIC
ABW,CTG,1000,500,1911025,DIC
ABW,CTG,19200,335420,1281992011,DIC
ABW,CTG,581765,1556004,6023991685,DIC
ABW,CTG,34800,108200,418890890,DIC
ABW,CTG,38400,117920,456521384,DIC
ABW,CTG,96000,335040,1297090608,DIC
ABW,CTG,42720,142600,552068770,DIC
ABW,CTG,622800,1742945,6747724420,DIC
ABW,CTG,364800,1005200,3891581540,DIC
ABW,CTG,242400,602050,2330806472,DIC
ABW,CTG,10000,123600,478511220,DIC
ABW,CTG,296070,918625,3633970265,DIC
ABW,CTG,52200,162300,642039324,DIC
ABW,CTG,73300,528400,2090751984,DIC
ABW,CTG,48000,147400,583096712,DIC
ABW,CTG,192000,648600,2565783768,DIC
ABW,CTG,64080,213900,846162732,DIC
ABW,CTG,702000,2018775,7986031647,DIC
ABW,CTG,319200,878900,3476822932,DIC
ABW,CTG,178500,462875,1831077955,DIC
BFA,CTG,1862640,3507972,14190518493,DIC
BFA,CTG,100080,14000,56633080,DIC
AGO,CTG,100,564878,2221433574,DIC
AGO,CTG,100,384318,1511365123,DIC
SAU,CTG,3837600,17273837,68374571356,DIC
SAU,CTG,2630100,23205000,91816615800,DIC
SAU,CTG,1052700,4031841,15855577598,DIC
SAU,CTG,2000,92700,356413887,DIC
SAU,CTG,1379000,12918472,51672725337,DIC
SAU,CTG,100,9300,35756733,DIC
SAU,CTG,500,246000,945823260,DIC
SAU,CTG,200,1205300,4634149493,DIC
SAU,CTG,500,2236300,8598148603,DIC
SAU,CTG,300,3910100,15033591581,DIC
SAU,CTG,3000,461000,1772457410,DIC
SAU,CTG,1100,3915500,15054353555,DIC
SAU,CTG,400,675400,2596784674,DIC
SAU,CTG,100,250000,961202500,DIC
SAU,CTG,1397500,13617810,53695433364,DIC
SAU,CTG,3000,1880800,7188511640,DIC
SAU,CTG,1499000,1209258070,4621840000000,DIC
SAU,CTG,2397000,839000,3206699950,DIC
SAU,CTG,2620300,11192424,44652735169,DIC
SAU,CTG,3832200,20965575,80608652415,DIC
SAU,CTG,1925800,15617559,62446965837,DIC
SAU,CTG,1200,2036000,8109693400,DIC
SAU,CTG,4550,2821000,10846209010,DIC
DZA,CTG,100,37080000,146717000000,DIC
DZA,CTG,3836900,18186484,72439493744,DIC
ARG,CTG,887868,8269257,31793722006,DIC
ARG,CTG,18800,470000,1807060700,DIC
ARG,CTG,48100,877825,3375070338,DIC
ARG,CTG,81600,1394780,5362664091,DIC
ARG,CTG,656700,3718966,14298717666,DIC
ARG,CTG,10260000,37027100,142362000000,DIC
ARG,CTG,1605000,5399850,20761397278,DIC
ARG,CTG,3242074,6344332,24561764121,DIC
ARG,CTG,1576424,4556814,17641477559,DIC
ARG,CTG,100000,181000,714685740,DIC
ARG,CTG,3400000,16466000,65016659640,DIC
ARG,CTG,453385,5674322,22405287388,DIC
ARG,CTG,5800000,17544500,69178489835,DIC
ARG,CTG,823200,161623734,637962000000,DIC
ARG,CTG,1036430,9571071,37870430889,DIC
ARG,CTG,7695000,27079800,106876000000,DIC
ARG,CTG,940300,2058467,8127939288,DIC
ARG,CTG,52800,165353,652902934,DIC
ARG,CTG,2500000,10307500,40699576050,DIC
ARG,CTG,600000,3177000,12703266270,DIC
ARG,CTG,64800,23964336,95821637139,DIC
ARG,CTG,14400000,10179600,40703232396,DIC
ARG,CTG,6500000,26990400,107507000000,DIC
ARG,CTG,198000,33626808,133941000000,DIC
ARG,CTG,7695000,27079800,108493000000,DIC
ARG,CTG,1247500,1251492,4992889908,DIC
ARG,CTG,2572100,5517068,22010618638,DIC
ARG,CTG,1424248,4103594,16371493442,DIC
ARG,CTG,2500000,8437950,33739227454,DIC
ARG,CTG,3428700,7219969,28393177886,DIC
ARG,CTG,2764600,7417416,29169655986,DIC
ARG,CTG,1800,30147800,120276000000,DIC
ARG,CTG,2100,35922600,143315000000,DIC
ARG,CTG,200,3443400,13737616470,DIC
ARG,CTG,3900,54517600,217501000000,DIC
ARG,CTG,1454800,6085092,24071893740,DIC
ARG,CTG,5020200,20402220,80721705388,DIC
ARG,CTG,3196800,8429840,33347435459,DIC
ARG,CTG,1933200,4969460,19659471912,DIC
ARG,CTG,511000,1748760,6919423617,DIC
ARG,CTG,1663200,3964360,15686021073,DIC
ARG,CTG,1675800,7495762,29658931251,DIC
ARG,CTG,605850,2295563,8826003561,DIC
ARG,CTG,106243,969114,3726059198,DIC
ARG,CTG,30150,4141000,15921358210,DIC
ARG,CTG,46828,805976,3098824584,DIC
ARG,CTG,1997900,19179889,76396374870,DIC
ARG,CTG,100,250000,989190000,DIC
ARG,CTG,145410,929604,3670578578,DIC
ARG,CTG,532000,4935659,18864335480,DIC
ARG,CTG,136878400,3467971,13693422212,DIC
ARG,CTG,2404400,20196960,79288619659,DIC
ARG,CTG,100,500000,2011605000,DIC
ARG,CTG,1350000,6836600,27226759500,DIC
ARG,CTG,1251766,4832190,19278263591,DIC
ARG,CTG,18000,286367,1145041313,DIC
ARG,CTG,323000,1159570,4617987525,DIC
ARG,CTG,60734,906381,3616052318,DIC
ARG,CTG,2387346,8615429,34460940611,DIC
ARG,CTG,2379402,8052270,31794710185,DIC
ARG,CTG,327823,11222201,44699709912,DIC
ARG,CTG,348948,3266900,13012552735,DIC
ARG,CTG,441319,2902140,11559658941,DIC
ARG,CTG,101100,4680291,18932806759,DIC
ARG,CTG,424800,25627838,98534167820,DIC
ARG,CTG,16200000,21914400,86409136632,DIC
ARG,CTG,2513191,9871032,38649334821,DIC
ARG,CTG,5840,17223,67435450,DIC
ARG,CTG,240000,2353363,9292347940,DIC
ARG,CTG,31427,177388,707698295,DIC
ARG,CTG,3657231,11645836,46565991703,DIC
ARG,CTG,2336204,7105079,28346067922,DIC
ARG,CTG,1600000,6832000,27324105760,DIC
ARG,CTG,122451,353192,1409077143,DIC
ARG,CTG,35100000,58902900,226615000000,DIC
ARG,CTG,1200000,12934169,49729422311,DIC
ARG,CTG,16200000,26576500,104467000000,DIC
ARG,CTG,2368000,4968140,19452404400,DIC
ARG,CTG,2296000,5205159,20766242088,DIC
ARG,CTG,2000000,8228571,32828295433,DIC
ARG,CTG,430763,7213344,27733937143,DIC
ARG,CTG,123480,4828032,18562865713,DIC
ARG,CTG,14688,231984,891934403,DIC
ARG,CTG,110500,531505,2150054656,DIC
ARG,CTG,20078,69000,270878130,DIC
ARG,CTG,110866,1417672,5565454202,DIC
ARG,CTG,22933100,4400889,17276878002,DIC
ARG,CTG,20000,321400,1269060756,DIC
ARG,CTG,162800,50468,198125760,DIC
ARG,CTG,200,2728000,10681293040,DIC
ARG,CTG,1824000,2000160,7897711766,DIC
ARG,CTG,113600,5716099,22538749839,DIC
ARG,CTG,33400,160654,630690653,DIC
ARG,CTG,100,6031500,24062970825,DIC
ARG,CTG,200,712400,2842155420,DIC
ARG,CTG,100,215000,857753250,DIC
ARG,CTG,200,3845902,15343418324,DIC
ARG,CTG,2800000,4368000,16694714400,DIC
ARG,CTG,291600,4321512,17481466772,DIC
ARG,CTG,61600,262340,1031675660,DIC
ARG,CTG,897200,561850,2209525691,DIC
ARG,CTG,7000,7087710,28671346246,DIC
ARG,CTG,18300,6941537,28080044303,DIC
ARG,CTG,230400,11872512,45377334489,DIC
ARG,CTG,3721,2980381,11869367332,DIC
ARG,CTG,2016000,2822400,11080093248,DIC
ARG,CTG,230400,11505024,45428047464,DIC
ARG,CTG,1291000,6165000,24342749100,DIC
ARG,CTG,232300,2026500,7934618895,DIC
ARG,CTG,834720,4066362,15921555765,DIC
AUS,CTG,55400,638400,2506211568,DIC
AUS,CTG,10000,1004233,4000010673,DIC
AUS,CTG,9636000,2313520,9252761293,DIC
AUS,CTG,27700,327600,1286082252,DIC
AUS,CTG,23940,207900,829703952,DIC
AUS,CTG,174421,588936,2350372903,DIC
AUS,CTG,275050,766200,3057812256,DIC
AUS,CTG,5000,162,646522,DIC
AUS,CTG,340,1600,6385408,DIC
AUS,CTG,1000,310,1237172,DIC
AUS,CTG,3000,630,2514254,DIC
AUS,CTG,99900,793255,3138035559,DIC
AUS,CTG,144000,277561,1086770666,DIC
AUS,CTG,239800,3093364,12111850206,DIC
AUS,CTG,69000,507492,1987049401,DIC
AUS,CTG,75000,1377153,5392146170,DIC
AUS,CTG,2500,8025,31642815,DIC
AUS,CTG,173990,4889134,19345129845,DIC
AUS,CTG,57600,112944,449799480,DIC
AUS,CTG,720,36876,147482980,DIC
AUS,CTG,160800,278629,1109639992,DIC
AUS,CTG,118000,431394,1718026605,DIC
AUS,CTG,1620000,4158468,16561098810,DIC
AUS,CTG,11906,259600,1038252028,DIC
AUS,CTG,6000,22932,91326690,DIC
AUS,CTG,13325,95040,380105827,DIC
AUS,CTG,24875,332554,1330026444,DIC
AUS,CTG,12230,131479,525841056,DIC
AUS,CTG,13000,81175,324653730,DIC
AUS,CTG,253760,633231,2521842457,DIC
AUS,CTG,3270,29054,116199439,DIC
AUS,CTG,5310,32183,128713655,DIC
AUS,CTG,71425,536970,2147573927,DIC
AUS,CTG,36000,87840,349822800,DIC
AUS,CTG,20985,282605,1130258915,DIC
AUS,CTG,16066,61542,246132921,DIC
AUS,CTG,161730,672665,2686517020,DIC
AUS,CTG,151200,324000,1295815320,DIC
AUS,CTG,12925,100775,403042558,DIC
AUS,CTG,9600,44592,177587640,DIC
AUS,CTG,4200,76580,306276349,DIC
AUS,CTG,557900,1352200,5408029246,DIC
AUS,CTG,505080,1247229,4988205079,DIC
AUS,CTG,1800,46462,185821516,DIC
AUS,CTG,9000,211415,845539493,DIC
AUS,CTG,1200,5660,22636773,DIC
AUS,CTG,19000,45100,180374293,DIC
AUS,CTG,110885,3464241,13240502314,DIC
AUS,CTG,31731,443392,1694666393,DIC
AUS,CTG,31731,163985,626758869,DIC
AUS,CTG,30000,62700,248033676,DIC
AUS,CTG,108000,400290,1583499205,DIC
AUS,CTG,1862400,4753068,18802566639,DIC
AUS,CTG,6000,22932,90716240,DIC
AUS,CTG,250240,632601,2502493643,DIC
AUS,CTG,78000,189480,749560142,DIC
AUS,CTG,7200,31976,126493218,DIC
AUS,CTG,12000,55740,220500751,DIC
AUS,CTG,100,380000,1461027800,DIC
AUS,CTG,4900,300000,1146615000,DIC
AUS,CTG,107870,279180,1113802569,DIC
AUS,CTG,323611,879120,3507293196,DIC
AUS,CTG,1654013,4118400,16430562720,DIC
AUS,CTG,1700,75000,299888250,DIC
AUS,CTG,1672000,1805760,7130115590,DIC
AUS,CTG,687700,4663322,18451645956,DIC
AUS,CTG,200,50426,197439473,DIC
AUS,CTG,24000,3500867,13707399676,DIC
AUS,CTG,34000,3827080,15243833698,DIC
AUS,CTG,29200,1522002,6062362265,DIC
AUS,CTG,1408,114320,447611957,DIC
AUS,CTG,23040,157792,617823530,DIC
AUS,CTG,45000,61200,239624316,DIC
AUS,CTG,9120,63660,249256273,DIC
AUS,CTG,3000,28455,111413560,DIC
AUS,CTG,66871,378151,1480623769,DIC
AUS,CTG,12096,72504,283884336,DIC
AUS,CTG,1728,25674,100524749,DIC
AUS,CTG,6528,74288,290869463,DIC
AUS,CTG,34170,437410,1712648236,DIC
AUS,CTG,132608,1002817,3926459766,DIC
AUS,CTG,30453,290994,1139366637,DIC
AUS,CTG,11880,82860,324432529,DIC
AUS,CTG,1800,27540,107830942,DIC
AUS,CTG,43524,456589,1787742268,DIC
AUS,CTG,5952,29256,114549820,DIC
AUS,CTG,94080,591136,2314551628,DIC
AUS,CTG,238800,633230,2479367738,DIC
AUS,CTG,26172,160530,628543977,DIC
AUS,CTG,4320,28560,111824680,DIC
AUS,CTG,17256,92087,360560202,DIC
AUS,CTG,22445,176310,690329463,DIC
AUS,CTG,564000,1027072,4021428520,DIC
AUS,CTG,38016,83496,326922743,DIC
AUS,CTG,8000,10154,39757276,DIC
AUS,CTG,9600,43824,171589804,DIC
AUS,CTG,1920,11554,46110627,DIC
AUS,CTG,25000,38060,151892892,DIC
AUS,CTG,17280,118344,472296702,DIC
AUS,CTG,30000,40800,162827904,DIC
AUS,CTG,6080,42440,169372947,DIC
AUS,CTG,3600,34143,136260615,DIC
AUS,CTG,68578,407968,1628151331,DIC
AUS,CTG,16128,96672,385806351,DIC
AUS,CTG,4864,53456,213336481,DIC
AUS,CTG,6780,66620,265872425,DIC
AUS,CTG,62970,594322,2371867783,DIC
AUS,CTG,98885,730775,2916435332,DIC
AUS,CTG,36099,337653,1347532604,DIC
AUS,CTG,12242,188740,753238691,DIC
AUS,CTG,19582,212585,848401224,DIC
AUS,CTG,33408,160224,639434757,DIC
AUS,CTG,11904,58515,233526343,DIC
AUS,CTG,30720,193024,770335621,DIC
AUS,CTG,1440,8826,35223506,DIC
AUS,CTG,153200,400996,1600326916,DIC
AUS,CTG,1119312,2549672,10092967991,DIC
AUS,CTG,19044,169820,677731241,DIC
AUS,CTG,7622,44945,179370101,DIC
AUS,CTG,22874,186688,745049405,DIC
AUS,CTG,806256,1270280,5069535046,DIC
AUS,CTG,5184,67624,269879269,DIC
AUS,CTG,7056,77205,308115890,DIC
AUS,CTG,18000,41684,166355841,DIC
AUS,CTG,24000,30462,121570186,DIC
AUS,CTG,7200,123750,493871400,DIC
AUS,CTG,20000,37600,150057088,DIC
AUS,CTG,19800,115665,461605134,DIC
AUS,CTG,8200,82694,330021830,DIC
AUS,CTG,11300,500000,2011605000,DIC
AUS,CTG,2003800,8137178,31502677768,DIC
AUT,CTG,700,9985,39095568,DIC
AUT,CTG,4930,49245,192815350,DIC
AUT,CTG,4930,20123,78790197,DIC
AUT,CTG,2100,382448,1497448372,DIC
AUT,CTG,4930,6174,24173864,DIC
AUT,CTG,2000,515104,2016853654,DIC
AUT,CTG,1700,90472,354236782,DIC
AUT,CTG,800,104534,409295559,DIC
AUT,CTG,2000,51266,200728434,DIC
AUT,CTG,200,120171,470521138,DIC
AUT,CTG,2800,54162,212067519,DIC
AUT,CTG,1100,63526,248731606,DIC
AUT,CTG,1600,24043,94138683,DIC
AUT,CTG,1600,50193,196527177,DIC
AUT,CTG,100,5368,21018028,DIC
AUT,CTG,20900,1452866,5688595122,DIC
AUT,CTG,200,76223,298445820,DIC
AUT,CTG,1400,18903,74013373,DIC
BHS,CTG,1880016,1949139,7651871409,DIC
BHS,CTG,540000,2581653,10212709469,DIC
BHS,CTG,1907640,1941601,7602202799,DIC
BHS,CTG,6000,3023071,11836622885,DIC
BHS,CTG,59500,3176855,12214403872,DIC
BHS,CTG,1620,1338416,5330241720,DIC
BHS,CTG,1000,45805,182418412,DIC
BHS,CTG,10000,9500,37833750,DIC
BHS,CVE,10252290,3792866288,14799700000000,DIC
BHS,MAM,7016975,3568384376,13914200000000,DIC
BRB,CTG,210000,664200,2645608230,DIC
BRB,CTG,13440,85260,339603369,DIC
BRB,CTG,26880,266560,1061748464,DIC
BRB,CTG,240384,1882028,7496399828,DIC
BRB,CTG,41,400,1593260,DIC
BRB,CTG,41,1000,3983150,DIC
BRB,CTG,100,500,1991575,DIC
BRB,CTG,2500,250,995787,DIC
BRB,CTG,61380,1619678,6463940535,DIC
BRB,CTG,206280,2064851,8240572558,DIC
BRB,CTG,7830,7830,31248590,DIC
BRB,CTG,12600000,10073550,40749725931,DIC
BRB,CTG,74688000,7841493,31365266265,DIC
BRB,CTG,23296000,2680198,10540119852,DIC
BRB,CTG,21184800,2990597,12031799756,DIC
BRB,CTG,16100000,538887,2168055567,DIC
BRB,CTG,35652800,6894245,26462303847,DIC
BRB,CTG,16272000,2294439,8882805866,DIC
BRB,CTG,143500,1392550,5509986138,DIC
BRB,CTG,324705,1526386,6002650319,DIC
BRB,CTG,212609,693661,2762955812,DIC
BRB,CTG,1111576,3020894,11879937535,DIC
BRB,CTG,36441,171303,673664464,DIC
BRB,CTG,8540000,1282064,5186230934,DIC
BRB,CTG,400000,58100,235027282,DIC
BRB,CTG,2350000,67868,274540990,DIC
BRB,CTG,1400000,108205,437713030,DIC
BRB,CTG,200000,36340,147003294,DIC
BRB,CTG,5440000,1259756,4983443565,DIC
BRB,CTG,28850000,3333431,13186653023,DIC
BRB,CTG,9288000,2302855,9264869264,DIC
BRB,CTG,127640,628813,2509517225,DIC
BRB,CTG,32431,213945,853828821,DIC
BRB,CTG,604,15600,62257728,DIC
BRB,CTG,13351000,8558096,34431017408,DIC
BRB,CTG,400,248400,972592812,DIC
BEL,CTG,645440,2324256,9222301162,DIC
BEL,CTG,62100,196650,778096854,DIC
BEL,CTG,294360,1643637,6539176662,DIC
BEL,CTG,10337800,44535296,174635000000,DIC
BEL,CTG,400520,1515592,6048545799,DIC
BEL,CTG,122760,638931,2549896948,DIC
BEL,CTG,3982800,18035136,71824929120,DIC
BEL,CTG,2030400,1090800,4270951044,DIC
BEL,CTG,1990400,8512656,32729544915,DIC
BEL,CTG,288800,981920,3926216939,DIC
BEL,CTG,64800,685800,2742178158,DIC
BEL,CTG,887500,3132611,12501874586,DIC
BEL,CTG,58320,320113,1277532569,DIC
BEL,CTG,3918900,17284179,68273295276,DIC
BEL,CTG,1993000,8337289,32055292120,DIC
BEL,CTG,285000,950760,3722634226,DIC
BEL,CTG,29160,154305,604170426,DIC
BEL,CTG,4084300,17996069,70462348444,DIC
BEL,CTG,2160000,4164950,16657425978,DIC
BEL,CTG,4320000,8678400,34330708992,DIC
BEL,CTG,8644500,40802440,155949000000,DIC
BEL,CTG,1485500,13744119,54382180294,DIC
BEL,CTG,125000,766581,3052908832,DIC
BEL,CTG,120000,483702,1926343215,DIC
BEL,CTG,62000,303219,1207569667,DIC
BEL,CTG,97900,413045,1644951712,DIC
BEL,CTG,1387000,8598417,34243195702,DIC
BEL,CTG,35000,397027,1581160027,DIC
BEL,CTG,332298,35178053,134452000000,DIC
BEL,CTG,332299,5667844,21662783160,DIC
BEL,CTG,332298,392991,1502031251,DIC
BEL,CTG,17500,770000,3053117800,DIC
BEL,CTG,2000000,3934320,15735037437,DIC
BEL,CTG,652521,46464418,182409000000,DIC
BEL,CTG,652521,10687261,41955728615,DIC
BEL,CTG,19038,898404,3592277369,DIC
BEL,CTG,6300,131518,525876038,DIC
BEL,CTG,1661,78333,313215280,DIC
BEL,CTG,124,5873,23483249,DIC
BEL,CTG,425,20078,80282083,DIC
BEL,CTG,700,32962,131798886,DIC
BEL,CTG,493,23284,93101306,DIC
BEL,CTG,14268,673296,2692180782,DIC
BEL,CTG,3623,170946,683529290,DIC
BEL,CTG,100,40123,160432216,DIC
BEL,CTG,700,251929,1007340625,DIC
BEL,CTG,300,9413,37637974,DIC
BEL,CTG,100,15141,60541439,DIC
BEL,CTG,100,304185,1216286764,DIC
BEL,CTG,200,113998,455822142,DIC
BEL,CTG,100,540948,2162985987,DIC
BEL,CTG,35000000,42792194,167760000000,DIC
BEL,CTG,1576843,5970051,23477762862,DIC
BEL,CTG,1637000,5876814,23111099968,DIC
BEL,CTG,1862000,6647248,26472665160,DIC
BEL,CTG,2112000,4274242,17022168765,DIC
BEL,CTG,3833600,18571446,72715196811,DIC
BEL,CTG,1540000,21389000,81749827450,DIC
BEL,CTG,199680,5930496,23667897876,DIC
BEL,CTG,17272300,88614454,340706000000,DIC
BEL,CTG,2240000,4884309,19486194970,DIC
BEL,CTG,9591800,59187884,231746000000,DIC
BEL,CTG,1540000,27648500,108256000000,DIC
BEL,CTG,1987300,8545489,34104021140,DIC
BEL,CTG,2400000,915840,3623759078,DIC
BEL,CTG,2327,69300,264868065,DIC
BEL,CTG,3578,106551,407243249,DIC
BEL,CTG,22200,34125,130427456,DIC
BEL,CTG,252,7510,28703595,DIC
BEL,CTG,3568,106256,406115744,DIC
BEL,CTG,53,1593,6088525,DIC
BEL,CTG,105,3117,11913329,DIC
BEL,CTG,352,10494,40108592,DIC
BEL,CTG,45300,373962,1429301462,DIC
BEL,CTG,5300,182222,696461595,DIC
BEL,CTG,11600,98962,378237712,DIC
BEL,CTG,204,6062,23169267,DIC
BEL,CTG,2500,95375,364528018,DIC
BEL,CTG,1223,36434,139252569,DIC
BEL,CTG,2296,68375,261332668,DIC
BEL,CTG,220,6558,25065003,DIC
BEL,CTG,2657,79109,302358553,DIC
BEL,CTG,661,19669,75175901,DIC
BEL,CTG,1573,46828,178978957,DIC
BEL,CTG,132,3942,15066521,DIC
BEL,CTG,1192,35490,135644554,DIC
BEL,CTG,327,9724,37165614,DIC
BEL,CTG,100,3571,13648540,DIC
BEL,CTG,24800,14140,54043787,DIC
BEL,CTG,1517,45185,172699329,DIC
BEL,CTG,194,5778,22083804,DIC
BEL,CTG,1100,5115,19549785,DIC
BEL,CTG,200,2700,10319535,DIC
BEL,CTG,200,11188,42761095,DIC
BEL,CTG,2300,5382,20570273,DIC
BEL,CTG,16300,444715,1699722965,DIC
BEL,CTG,400,34932,133511850,DIC
BEL,CTG,500,13988,53462835,DIC
BEL,CTG,8000,273920,1046935936,DIC
BEL,CTG,10700,82497,315307658,DIC
BEL,CTG,1500,130040,497019382,DIC
BEL,CTG,300,5013,19159936,DIC
BEL,CTG,10400,112134,428581754,DIC
BEL,CTG,200,38278,146300429,DIC
BEL,CTG,3500,55335,211493136,DIC
BEL,CTG,400,3836,14661383,DIC
BEL,CTG,2000,158010,603922120,DIC
BEL,CTG,800,36352,138939161,DIC
BEL,CTG,4600,41388,158187005,DIC
BEL,CTG,9000,756810,2892565660,DIC
BEL,CTG,200,26536,101421918,DIC
BEL,CTG,200,12464,47638031,DIC
BEL,CTG,300,3315,12670095,DIC
BEL,CTG,400,5236,20012253,DIC
BEL,CTG,30100,49057,187498306,DIC
BEL,CTG,500,166005,634479410,DIC
BEL,CTG,200,33758,129024763,DIC
BEL,CTG,9100,189280,723437624,DIC
BEL,CTG,200,3782,14454993,DIC
BEL,CTG,3500,6265,23945143,DIC
BEL,CTG,1400,55832,213392695,DIC
BEL,CTG,3300,440967,1685397922,DIC
BEL,CTG,6500,5525,21116826,DIC
BEL,CTG,300,3303,12624231,DIC
BEL,CTG,9100,142854,545995130,DIC
BEL,CTG,11300,597799,2284817667,DIC
BEL,CTG,4600,207598,793449935,DIC
BEL,CTG,300,37263,142421049,DIC
BEL,CTG,100,6629,25336369,DIC
BEL,CTG,1600,23136,88426948,DIC
BEL,CTG,5200,116472,445161807,DIC
BEL,CTG,500,25420,97156511,DIC
BEL,CTG,1400,31934,122053344,DIC
BEL,CTG,4265200,21058358,82003286268,DIC
BEL,CTG,2503900,10076695,39558786930,DIC
BEL,CTG,2517900,9649852,38593907584,DIC
BEL,CTG,7699300,33277285,132761000000,DIC
BEL,CTG,15526800,67834975,272011000000,DIC
BEL,CTG,2495900,9384834,37525352597,DIC
BEL,CTG,1988500,7956557,30591449919,DIC
BEL,CTG,40000,100000,382205000,DIC
BEL,CTG,240000,600000,2293230000,DIC
BEL,CTG,1840000,4140000,15823287000,DIC
BEL,CTG,1920000,3292800,13115716320,DIC
BEL,CTG,270000,675000,2579883750,DIC
BLZ,CTG,326300,1313000,5018351650,DIC
BLZ,CTG,26400,151200,577893960,DIC
BLZ,CTG,13200,314433,1201778646,DIC
BLZ,CTG,97200,1033235,3949075831,DIC
BLZ,CTG,28800,90720,346736376,DIC
BLZ,CTG,1080,500,1911025,DIC
BLZ,CTG,1065096,4158740,16564885231,DIC
BLZ,CTG,1568000,603120,2385870345,DIC
BLZ,CTG,119900,1931200,7561478416,DIC
BLZ,CTG,2800,500,1977940,DIC
BLZ,CTG,618674,2616373,10289122296,DIC
BLZ,CTG,153816,16675267,65576988251,DIC
BLZ,CTG,13200,42332075,171243000000,DIC
BMU,CTG,780,647756,2579688270,DIC
BOL,CTG,1725000,4011180,16038743341,DIC
BOL,CTG,380000,717345,2868311155,DIC
BOL,CTG,3460,53496,213904290,DIC
BOL,CTG,12600,187602,750128473,DIC
BOL,CTG,20000,484039,1935434781,DIC
BOL,CTG,48000,600828,2402416766,DIC
BOL,CTG,6300,105877,423350243,DIC
BOL,CTG,6033158,13632960,53878790906,DIC
BOL,CTG,4400,58225200,234252000000,DIC
BOL,CTG,620393,18152396,70276093492,DIC
BOL,CTG,42286,1428951,5532112348,DIC
BOL,CTG,5000000,7185000,28735904550,DIC
BOL,CTG,7006000,636174,2490894764,DIC
BOL,CTG,10160000,198442,776985759,DIC
BOL,CTG,300000,8914,34902143,DIC
BOL,CTG,95723000,1100062,4307215756,DIC
BOL,CTG,1760,6485,25391563,DIC
BOL,CTG,15000000,21727200,86896415496,DIC
BOL,CTG,303600,6427212,24565125624,DIC
BOL,CTG,2470000,2078300,8194799249,DIC
BOL,CTG,1500000,9413703,37490072197,DIC
BOL,CTG,1300000,2366018,9462723369,DIC
BOL,CTG,2400000,3460800,13923525168,DIC
BOL,CTG,100000,322200,1296278262,DIC
BOL,CTG,2500000,2967500,11938875675,DIC
BOL,CTG,9920000,6474512,24893268482,DIC
BRA,CTG,200000,832003,3179957066,DIC
BRA,CTG,1120000,3119218,11921807156,DIC
BRA,CTG,42500,190826,729346513,DIC
BRA,CTG,250000,1300004,4968680288,DIC
BRA,CTG,2430000,6168650,23717287206,DIC
BRA,CTG,6900000,4830000,19111150800,DIC
BRA,CTG,8400000,6552000,25924691520,DIC
BRA,CTG,2165000,2843150,10931371551,DIC
BRA,CTG,2250000,12442500,48170516625,DIC
BRA,CTG,100000,184660,730655301,DIC
BRA,CTG,600000,2493954,9867977429,DIC
BRA,CTG,1910000,8943200,35312582928,DIC
BRA,CTG,10000,43266,171193178,DIC
BRA,CTG,200000,543318,2149778929,DIC
BRA,CTG,100000,448659,1775235984,DIC
BRA,CTG,1522200,6434243,25405865855,DIC
BRA,CTG,68300,1024500,4045279230,DIC
BRA,CTG,435000,4746750,18742732245,DIC
BRA,CTG,521000,7243845,28602611736,DIC
BRA,CTG,395200,1954020,7715526130,DIC
BRA,CTG,1991172,5303856,20981417872,DIC
BRA,CTG,200000,475318,1880719249,DIC
BRA,CTG,1600000,4812500,19002348750,DIC
BRA,CTG,2256120,2740550,10821171297,DIC
BRA,CTG,25200,3538080,13996219910,DIC
BRA,CTG,1600000,1188000,4663814760,DIC
BRA,CTG,17200000,11737400,46944121174,DIC
BRA,CTG,2000000,8600000,34399226000,DIC
BRA,CTG,1826390,6050331,24138098041,DIC
BRA,CTG,1947900,7593745,30295625364,DIC
BRA,CTG,5130000,23072125,92098990143,DIC
BRA,CTG,15300000,11382000,45035842320,DIC
BRA,CTG,200000,410000,1587294500,DIC
BRA,CTG,11000000,7486700,29329696855,DIC
BRA,CTG,300000,1275000,4936098750,DIC
BRA,CTG,13500000,49526032,195161000000,DIC
BRA,CTG,694305,3910128,15137865045,DIC
BRA,CTG,4902624,17911376,70962177601,DIC
BRA,CTG,272923,1181861,4645700258,DIC
BRA,CTG,7330400,28937972,113912000000,DIC
BRA,CTG,703200,1593972,6349029567,DIC
BRA,CTG,26400,7220028,27759635853,DIC
BRA,CTG,1200000,928440,3569675396,DIC
BRA,CTG,2000000,6091370,23420160289,DIC
BRA,CTG,8400000,6552000,25924691520,DIC
BRA,CTG,4000,5208,20023770,DIC
BRA,CTG,3970,30231,116232451,DIC
BRA,CTG,600000,2550000,10068777000,DIC
BRA,CTG,4400000,3158900,12582372535,DIC
BRA,CTG,166000,996000,3932745840,DIC
BRA,CTG,245000,1127000,4450004580,DIC
