DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
ECU,IPI,1800,21616,86451678
ECU,IPI,1500,17482,69918035
ECU,IPI,16000,151559,606149611
ECU,IPI,3000,20760,83028166
ECU,IPI,14600,155697,622699252
ECU,IPI,25900,254015,1015915211
ECU,IPI,2500,1140300,4559500953
ECU,IPI,55556,1204829,4847280081
ECU,IPI,530500,1355341,5306742811
ECU,IPI,10280000,2996667,11453411104
ECU,IPI,458035,1207747,4616069421
ECU,IPI,5288800,7352684,29104803360
ECU,IPI,498469,9070148,36279775686
ECU,IPI,897,30768,122791395
ECU,IPI,25900,968268,3864241395
ECU,IPI,6408,738720,2948142873
ECU,IPI,38533,4060416,16241298562
ECU,IPI,112861,1081634,4316671497
ECU,IPI,668509,4233894,16896962885
ECU,IPI,128896,4790780,18955966672
ECU,IPI,419274,15593020,61697837814
ECU,IPI,139630,5209737,20613678972
ECU,IPI,226894,8441691,33401745281
ECU,IPI,288290,10713843,42392105428
ECU,IPI,23540,337652,1347528613
ECU,IPI,69600,496416,1981136685
ECU,IPI,61600,265412,1059227442
ECU,IPI,338613,1818960,7240868868
ECU,IPI,2400,13463,53711311
ECU,IPI,16200,52494,209427437
ECU,IPI,22300,36021,138493901
ECU,IPI,226600,240283,958621042
ECU,IPI,234600,545366,2175764925
ECU,IPI,10800,19640,78354762
ECU,IPI,13096,141307,543298566
ECU,IPI,92197,994847,3824997694
ECU,IPI,10000,28050,107846920
ECU,IPI,236000,398250,1592406607
ECU,IPI,76800,141600,566189016
ECU,IPI,100,400000,1570308000
ECU,IPI,42720,646699,2471715912
ECU,IPI,11600,50761,195166399
ECU,IPI,3100,1595500,6299895570
ECU,IPI,220000,377750,1510437152
ECU,IPI,20400,138016,530645296
ECU,IPI,3200,30905,118823853
ECU,IPI,6400,29250,116694337
ECU,IPI,109800,44372,177024312
ECU,IPI,517200,304542,1214985536
ECU,IPI,5400,22648,90355328
ECU,IPI,2276352,1459278,5836980664
ECU,IPI,200000,9109302,34816207709
ECU,IPI,450000,2002187,7652458823
ECU,IPI,362000,3852010,15372909667
ECU,IPI,187639,913707,3607808636
ECU,IPI,1413514,4346797,17488077158
ECU,IPI,100,65100,260303001
ECU,IPI,7522971,5200856,20800459512
ECU,IPI,1468080,1966777,7833967807
ECU,IPI,2500000,1655558,6621288331
ECU,IPI,80000,350767,1387592159
ECU,IPI,4400,53217,210520065
ECU,IPI,500,31275,125082173
ECU,IPI,3800,1462500,5824406250
ECU,IPI,11970,364508,1427205558
ECU,IPI,182228,4988271,19538745191
ECU,IPI,1710000,13678300,52652494399
ECU,IPI,9312,346024,1369133922
ECU,IPI,632720,1137945,4501573866
ECU,IPI,353600,876088,3465698997
ECU,IPI,450,22848,91378976
ECU,IPI,28852,719521,2818266983
ECU,IPI,79698,364846,1434789731
ECU,IPI,22200,379621,1518267614
ECU,IPI,135000,297575,1177170991
ECU,IPI,2967,90374,353853070
ECU,IPI,95351,416964,1648411771
ECU,IPI,421800,2607685,10429253618
ECU,IPI,123700,324621,1284161721
ECU,IPI,609250,2457694,9724505311
ECU,IPI,3000,3390,13558067
ECU,IPI,32000,169160,676543578
ECU,IPI,1900,12861,52025574
ECU,IPI,241600,187628,750405050
ECU,IPI,777000,474629,1879302546
ECU,IPI,3600,10442,41230654
ECU,IPI,694000,137742,557196693
ECU,IPI,32600,8363434,33536080377
ECU,IPI,3000,2946,11917218
ECU,IPI,3800,77166,312153446
ECU,IPI,790,1580000,6293377000
ECU,IPI,102400,90877,355822532
ECU,IPI,2896500,799490,3130347130
ECU,IPI,1644000,250362,980274885
ECU,IPI,2802500,341103,1335564919
ECU,IPI,60,10647,42040105
ECU,IPI,30,5748,22696207
ECU,IPI,507200,820576,3281836271
ECU,IPI,29,7069,28595660
ECU,IPI,33748,292600,1170233218
ECU,IPI,1000,12400,49592932
ECU,IPI,600,16512,66038588
ECU,IPI,177500000,342193,1351162748
ECU,IPI,14270,146780,574706815
ECU,IPI,16000,2484274,9829675992
ECU,IPI,600,7248,28619017
ECU,IPI,400,101488,397369159
ECU,IPI,100,11453,45039953
ECU,IPI,7400,354340,1399125663
ECU,IPI,1400,31038,122809916
ECU,IPI,900,13254,53615345
ECU,IPI,14800,146720,564110523
ECU,IPI,300,394001,1542683335
ECU,IPI,1600,1623960,6358501702
ECU,IPI,5000,19354,75779232
ECU,IPI,7400,213726,864568689
ECU,IPI,500,14236,57587751
ECU,IPI,1200,1179,4769314
ECU,IPI,7400,363242,1469393803
ECU,IPI,141200,511698,2020460020
ECU,IPI,1554600,341831,1382781597
ECU,IPI,100000,16597,67138516
ECU,IPI,8600,15000,59737500
ECU,IPI,7624,8298,31715370
ECU,IPI,2000,400,1593260
ECU,IPI,35100,101800,406136190
ECU,IPI,387000,17376,69494095
ECU,IPI,2000,1000,3998510
ECU,IPI,550000,3795,15177836
ECU,IPI,15000,4500,17993295
ECU,IPI,3815,19770,79068731
ECU,IPI,12742,55576,219900893
ECU,IPI,800,352808,1385043062
ECU,IPI,400,28,111744
ECU,IPI,441,3745,14945845
ECU,IPI,900,10845,43281093
ECU,IPI,200,28898,115328450
ECU,IPI,2439,20726,82714978
ECU,IPI,1208,10262,40954410
ECU,IPI,12795,108741,433972282
ECU,IPI,297,2525,10076972
ECU,IPI,4150,608338,2427803957
ECU,IPI,9480,80572,321553183
ECU,IPI,8138,69159,276005269
ECU,IPI,797,6773,27030230
ECU,IPI,26,223,889966
ECU,IPI,3814,32410,129344420
ECU,IPI,15,130,518814
ECU,IPI,2400,1861728,7429933039
ECU,IPI,800,116976,466837177
ECU,IPI,100,2152,8588373
ECU,IPI,2722,23133,92321027
ECU,IPI,200,28002,111752621
ECU,IPI,2254,19154,76441315
ECU,IPI,200,3356537,13395536382
ECU,IPI,3100,2386598,9524626225
ECU,IPI,200,2304223,9195877486
ECU,IPI,200,82629,329762422
ECU,IPI,100,19546,78005740
ECU,IPI,200,226348,903327706
ECU,IPI,100,17346,69225804
ECU,IPI,100,161046,642715260
ECU,IPI,200,46071,183863832
ECU,IPI,1300,701104,2798021931
ECU,IPI,500,9556,38136849
ECU,IPI,100,80106,319693433
ECU,IPI,600,97674,389805213
ECU,IPI,100,271114,1081983440
ECU,IPI,1600,90288,360328573
ECU,IPI,300,159696,637327571
ECU,IPI,100,10911,43544491
ECU,IPI,16940,94150,370253348
ECU,IPI,2240,44000,173033960
ECU,IPI,2940,31500,123876585
ECU,IPI,80000,5600,22022504
ECU,IPI,414000,203340,799652850
ECU,IPI,400000,32000,125842880
ECU,IPI,15250,500,1991575
ECU,IPI,1,117376,468433530
ECU,IPI,22000,100,399991
ECU,IPI,1800,18964764,75039019604
ECU,IPI,56000,1475512,5764214755
ECU,IPI,400000,1900000,7599829000
ECU,IPI,72000,964800,3881593008
ECU,IPI,7936000,7343576,28992732737
ECU,IPI,4860000,4570884,17975412708
ECU,IPI,69385000,4980946,19279491074
ECU,IPI,118900,129055,517725804
ECU,IPI,13800,21635,85828116
ECU,IPI,435132,8377200,33344948741
ECU,IPI,93782,422807,1655471211
ECU,IPI,758895,3564045,14250869572
ECU,IPI,17200,10135500,40642387054
ECU,IPI,86988,2029972,7904384502
ECU,IPI,218800,655795,2608363814
ECU,IPI,67600,1686950,6750263779
ECU,IPI,1000,5800,23462276
ECU,IPI,1050000,1505700,5921300763
ECU,IPI,1200000,3576000,14149373760
ECU,IPI,34000,892160,3430185689
ECU,IPI,4925000,8375425,32769969417
ECU,IPI,297342,4065880,15975080224
ECU,IPI,4052,240696,931842529
ECU,IPI,19472,3077220,11913303369
ECU,IPI,35945,325060,1258453537
ECU,IPI,261055,9690384,37576130958
ECU,IPI,14535,1469065,5874071092
ECU,IPI,10704,675672,2701681247
ECU,IPI,560398,9834775,38661770459
ECU,IPI,320892,4663220,18216976363
ECU,IPI,14967,239788,958794715
ECU,IPI,42662,683483,2732913610
ECU,IPI,819180,14207518,56166018110
ECU,IPI,71399,1143884,4573831612
ECU,IPI,97323,2310800,9223407938
ECU,IPI,20846,182858,719105542
ECU,IPI,698428,7027151,28034147637
ECU,IPI,66595,599635,2397646543
ECU,IPI,16765,120233,470763895
ECU,IPI,2161259,2703907,10587516948
ECU,IPI,119763,750143,2987932090
ECU,IPI,6240,207740,804255023
ECU,IPI,11518,108609,420474313
ECU,IPI,61120,292656,1170187942
ECU,IPI,260000,1027000,4038769930
ECU,IPI,384000,354000,1370493300
ECU,IPI,460000,1048480,4189679944
ECU,IPI,50400,352800,1387417752
ECU,IPI,9366,344148,1361408190
ECU,IPI,86400,80064,316794032
ECU,IPI,98242200,10352151,40652641494
ECU,IPI,564000,896088,3545605154
ECU,IPI,457200,487344,1928303245
ECU,IPI,500,40000,159326000
ECU,IPI,1650800,922624,3645022188
ECU,IPI,185000,150300,581878935
ECU,IPI,380200,298266,1177454910
ECU,IPI,4996,49380,199752963
ECU,IPI,34645,396481,1579243294
ECU,IPI,80000,104000,412723040
ECU,IPI,245000,208100,841810282
ECU,IPI,200,1792,7090513
ECU,IPI,661,178260,711177183
ECU,IPI,148600,505240,1956011398
ECU,IPI,59670,1144500,4481209635
ECU,IPI,86240,145376,581287389
ECU,IPI,565884,1689813,6646128861
ECU,IPI,78300,405351,1591314795
ECU,IPI,54520,121238,475952503
ECU,IPI,51750,46575,182842737
ECU,IPI,505000,206100,813279018
ECU,IPI,3003040,1231340,4923525303
ECU,IPI,14892,51247,204911641
ECU,IPI,88680,1051007,4126011750
ECU,IPI,62220,185063,737232502
ECU,IPI,217504,1416618,5619900949
ECU,IPI,297749,1256112,5022576393
ECU,IPI,41394,219945,863453482
ECU,IPI,55300,227019,898259698
ECU,IPI,3200,34848,137885172
ECU,IPI,1800,21798,86249454
ECU,IPI,6900,56910,228960881
ECU,IPI,18100,274444,1085909041
ECU,IPI,4200,19614,78426775
ECU,IPI,2707100,10491349,41949763874
ECU,IPI,662000,1156344,4652214744
ECU,IPI,2700,26692,105613837
ECU,IPI,8600,77400,309555882
ECU,IPI,26600,239400,957463542
ECU,IPI,5600,50400,201571272
ECU,IPI,85100,821000,3270166150
ECU,IPI,21000,189000,755892270
ECU,IPI,10600,76320,305236497
ECU,IPI,17800,214125,847241235
ECU,IPI,1100,12815,50705879
ECU,IPI,28000,301432,1192694080
ECU,IPI,77600,1116154,4383759848
ECU,IPI,6300,36552,145236704
ECU,IPI,3600,28102,111192869
ECU,IPI,57600,48960,193722969
ECU,IPI,8000,102400,405172224
ECU,IPI,319800,1998270,7906674805
ECU,IPI,100900,3129900,12486892545
ECU,IPI,700,5483,21694915
ECU,IPI,718800,1704970,6736161577
ECU,IPI,15900,24509900,97331571358
ECU,IPI,1100,3626500,14242146205
ECU,IPI,108300,848400,3379304460
ECU,IPI,171,3960,15330942
ECU,IPI,100,5597625,21917108853
ECU,IPI,717300,1195394,4643201951
ECU,IPI,745,8530,33976269
ECU,IPI,48918,574040,2284968700
ECU,IPI,5759,65910,262529416
ECU,IPI,3366,31300,124817875
ECU,IPI,46074,632393,2487825245
ECU,IPI,996,11400,45407910
ECU,IPI,1700,1380700,5507835621
ECU,IPI,1426,32520,125899554
ECU,IPI,92,8288,32793626
ECU,IPI,11000,1848000,7286719440
ECU,IPI,11000,88880,350456506
ECU,IPI,100800,172368,682018807
ECU,IPI,100,3500000,13848660000
ECU,IPI,100,938106,3673088375
ECU,IPI,80000,442000,1742819260
ECU,IPI,20000,10000,39430300
ECU,IPI,30000,18900,74523267
ECU,IPI,6700,79500,317169225
ECU,IPI,34000,461026,1815838704
ECU,IPI,1000,220000,889948400
ECU,IPI,4000,18320,70924964
ECU,IPI,8513000,23288044,90356820035
ECU,IPI,800,192000,776682240
ECU,IPI,350000,749000,2899716050
ECU,IPI,107500,535168,2071876153
ECU,IPI,24500,322841,1273678137
ECU,IPI,250000,315820,1248222591
ECU,IPI,2777200,1489903,5775536840
ECU,IPI,10000,33200,134301304
ECU,IPI,3204500,2044040,8173114380
ECU,IPI,1193700,2187679,8608939424
ECU,IPI,200,3250,12945237
ECU,IPI,98800,945522,3757233506
ECU,IPI,70500,460498,1837179795
ECU,IPI,1100,13430,53493704
ECU,IPI,103000,6901000,26785910570
ECU,IPI,600,96159,372274760
ECU,IPI,300,4260,16968219
ECU,IPI,44000,200000,796630000
ECU,IPI,2800,170000,677135500
ECU,IPI,84000000,3334800,12821672388
ECU,IPI,10668200,5099434,20320302870
ECU,IPI,2800,123200,470876560
ECU,IPI,601500,6271799,25021655698
ECU,IPI,113832,2284083,9115501162
ECU,IPI,49800,1511244,6031193450
ECU,IPI,559440,1438560,5690770732
ECU,IPI,99000,622709,2489908163
ECU,IPI,840480,2540640,10050466962
ECU,IPI,186,111880,441146196
ECU,IPI,200000,631173,2553233643
ECU,IPI,227263,1557360,6140717200
ECU,IPI,374220,1320000,5182016400
ECU,IPI,2990000,3568450,13815075752
ECU,IPI,21100,31156,119788900
ECU,IPI,138600,446878,1718161003
ECU,IPI,6934,441316,1764606439
ECU,IPI,74550,1492008,5965808908
ECU,IPI,80000,660400,2587636978
ECU,IPI,40000,600000,2373528000
ECU,IPI,700,307900,1228382445
ECU,IPI,5500,166745,645544930
ECU,IPI,183400,2781000,11078640750
ECU,IPI,762100,13980660,55914671023
ECU,IPI,1178898,9555152,37777668263
ECU,IPI,134084,961800,3826513518
ECU,IPI,205200,1157065,4626535973
ECU,IPI,2400,15453,61788975
ECU,IPI,1696400,2957020,11587355718
ECU,IPI,87954,879907,3445214265
ECU,IPI,2490811,4069986,15821470909
ECU,IPI,294000,296800,1184098440
ECU,IPI,503648,1829105,7275514182
ECU,IPI,6048,39816,157215068
ECU,IPI,2230191,6779007,26825610407
ECU,IPI,258360,548100,2160602559
ECU,IPI,94842,324900,1299570759
ECU,IPI,1260969,3669264,14590884687
ECU,IPI,38358,173576,679624677
ECU,IPI,588590,2914181,11410271712
ECU,IPI,156372,453287,1774813518
ECU,IPI,606493,1811439,7159828929
ECU,IPI,289100,647015,2487649742
ECU,IPI,1380000,4752800,19008418416
ECU,IPI,20000,127800,511188498
ECU,IPI,270776,1305140,5195763025
ECU,IPI,79320,210402,833663305
ECU,IPI,992345,347130,1373729520
ECU,IPI,2800,369600,1453485264
ECU,IPI,50600,148440,592208802
ECU,IPI,400000,1111000,4424557500
ECU,IPI,74800,127432,489951827
ECU,IPI,400000,1520000,6064116000
ECU,IPI,1997500,3086125,12293052661
ECU,IPI,197132,652800,2611141248
ECU,IPI,126626,666118,2694593855
ECU,IPI,719838,2877350,11509141038
ECU,IPI,5100000,278222,1112862960
ECU,IPI,450000,490500,1984180410
ECU,IPI,543600,590472,2270252650
ECU,IPI,226000,1189400,4677682082
ECU,IPI,589100,555607,2218033541
ECU,IPI,750120,3820225,15063261780
ECU,IPI,217150,1350900,5326639227
ECU,IPI,2124000,1352988,5411180796
ECU,IPI,4000,7960,31386518
ECU,IPI,89000,245180,966752095
ECU,IPI,206000,325470,1283337974
ECU,IPI,153900,2031074,8036472360
ECU,IPI,19000,1134000,4447592912
ECU,IPI,4025700,1329943,5281487397
ECU,IPI,3281800,21334177,85047181470
ECU,IPI,64800,665675,2661708144
ECU,IPI,7800,13520,53309765
ECU,IPI,474,948,3711827
ECU,IPI,14445,44833,175540473
ECU,IPI,3672,67160,268027500
ECU,IPI,43920,52997,207506043
ECU,IPI,74850,107257,422917568
ECU,IPI,149360,408060,1559625723
ECU,IPI,750875,1274467,5025261615
ECU,IPI,71420,226718,867674237
ECU,IPI,52050,46498,182059664
ECU,IPI,367875,135456,534107071
ECU,IPI,4500,4980,19636289
ECU,IPI,882,1008,3946753
ECU,IPI,1520,1560,6108070
ECU,IPI,36180,97686,373360776
ECU,IPI,136208,175319,680927151
ECU,IPI,7903,12494,48919382
ECU,IPI,15820,45087,172324768
ECU,IPI,4205,7250,28386867
ECU,IPI,61185,79133,309839722
ECU,IPI,1500,2480,9710266
ECU,IPI,20249,239956,946153706
ECU,IPI,553,3500,13704005
ECU,IPI,4700,10320,40407237
ECU,IPI,44920,408326,1560642388
ECU,IPI,41250,357084,1364792902
ECU,IPI,197120,1602000,6445182420
ECU,IPI,7449,47138,184565539
ECU,IPI,1387,238,934333
ECU,IPI,4935,73139,288389271
ECU,IPI,38482,243504,953422866
ECU,IPI,70084,479565,1882661890
ECU,IPI,12121,102871,405623439
ECU,IPI,16365,103555,405462353
ECU,IPI,30641,129265,516867395
ECU,IPI,16537,104643,409722341
ECU,IPI,180700,3815915,15015577858
ECU,IPI,242500,919296,3661096320
ECU,IPI,7023,91610,364836825
ECU,IPI,14870,176210,694801316
ECU,IPI,76252,727745,2878871890
ECU,IPI,68532,463211,1831167105
ECU,IPI,410,4860,19163125
ECU,IPI,6597,78180,308266085
ECU,IPI,2003800,1383871,5460941230
ECU,IPI,376900,1698720,6871696118
ECU,IPI,29100,193514,763031507
ECU,IPI,1000,10990,43333899
ECU,IPI,363200,360105,1448143680
ECU,IPI,5000,67890,267692306
ECU,IPI,4500,99980,394224139
ECU,IPI,9800,124800,502096608
ECU,IPI,36300,510650,2054452186
ECU,IPI,14200,170098,672345206
ECU,IPI,26400,30756,123006469
ECU,IPI,25300,580000,2313939000
ECU,IPI,53690,1101848,4359748092
ECU,IPI,32700,159052,633424590
ECU,IPI,70300,345373,1375447972
ECU,IPI,3000,19290,76822425
ECU,IPI,5000,4250,16757877
ECU,IPI,200,488000,1910729840
ECU,IPI,100,906281,3573493171
ECU,IPI,300,108204,426651618
ECU,IPI,1200,377772,1510872669
ECU,IPI,100,120000,474811200
ECU,IPI,300,203700,803195211
ECU,IPI,300,9715,38306536
ECU,IPI,200,315000,1267311150
ECU,IPI,500,27500,110638275
ECU,IPI,9300,392000,1563903600
ECU,IPI,700,622521,2489729163
ECU,IPI,34000,80360,320033700
ECU,IPI,136000,235660,929214449
ECU,IPI,4000,257500,1018865700
ECU,IPI,247000,4796250,19104183187
ECU,IPI,1000,398200,1541611390
ECU,IPI,2200,283560,1097788362
ECU,IPI,900,424524,1693659724
ECU,IPI,20000,62000,244467860
ECU,IPI,20000,240400,957393000
ECU,IPI,6000,15780,62221013
ECU,IPI,8000,26390,105098175
ECU,IPI,39000,479890,1857870140
ECU,IPI,196900,1542600,6102340488
ECU,IPI,318000,541800,2139498874
ECU,IPI,94000,241220,964858290
ECU,IPI,3000,30240,120430800
ECU,IPI,376000,1106650,4368676171
ECU,IPI,53300,865223,3445750597
ECU,IPI,7000,1285158,5139899459
ECU,IPI,2000,338452,1350721317
ECU,IPI,200,36390,146404611
ECU,IPI,100000,717000,2855918550
ECU,IPI,4047300,3660701,14699814756
ECU,IPI,91800,404268,1554333649
ECU,IPI,341400,534631,2064465137
ECU,IPI,400000,1900000,7502226000
ECU,IPI,10562000,10373472,40958014990
ECU,IPI,1620000,1523628,6016106103
ECU,IPI,195840,3775000,15036391250
ECU,IPI,8900,4406600,17211984459
ECU,IPI,2535000,4444050,17729759677
ECU,IPI,50000,355500,1366829955
ECU,IPI,63000,653670,2603240775
ECU,IPI,45174,250467,987598895
ECU,IPI,80539,446560,1760799476
ECU,IPI,36588,202867,799910667
ECU,IPI,670210,3716055,14652516346
ECU,IPI,1994724,1473397,5927785544
ECU,IPI,300700,2210550,8678110872
ECU,IPI,75750,457500,1806457050
ECU,IPI,3000000,45300,178868862
ECU,IPI,10912500,227069,891420668
ECU,IPI,500000,125000,477756250
ECU,IPI,22369000,1282247,5080549980
ECU,IPI,520000,451000,1734009310
ECU,IPI,16785,171837,684452545
ECU,IPI,291200,1558665,6152886676
ECU,IPI,1300,14046,55947324
ECU,IPI,50,15500,61116965
ECU,IPI,29820,30885,123493981
ECU,IPI,309512,415051,1659585574
ECU,IPI,245043,312484,1233033413
ECU,IPI,4260,26700,106760217
ECU,IPI,211110,1049458,4053432898
ECU,IPI,3500,22250,85547022
ECU,IPI,2400,10400,39986024
ECU,IPI,176750,73235,292830879
ECU,IPI,42170,552611,2139405855
ECU,IPI,208545,631781,2495707471
ECU,IPI,336065,2382791,9451815255
ECU,IPI,1568,14850,57095428
ECU,IPI,148200,439166,1678514410
ECU,IPI,116100,808285,3185680672
ECU,IPI,326300,3713290,14577522483
ECU,IPI,393200,2662910,10453972190
ECU,IPI,136000,1632000,6444017280
ECU,IPI,11600,107800,431039378
ECU,IPI,35500,1171500,4666260225
ECU,IPI,13400,301500,1200919725
ECU,IPI,50900,865000,3458711150
ECU,IPI,724000,928184,3711353005
ECU,IPI,144100,667520,2584270304
ECU,IPI,4000,6131500,24267301765
ECU,IPI,900,2944500,11779718535
ECU,IPI,803,8225,32761408
ECU,IPI,12969,132773,528854772
ECU,IPI,8461,86625,345040368
ECU,IPI,9962,101992,406249434
ECU,IPI,6359,65099,259299081
ECU,IPI,80000,803600,3089689316
ECU,IPI,1500400,467550,1798270362
ECU,IPI,100,1750,6970512
ECU,IPI,5000,51800,206327170
ECU,IPI,25500,455400,1816841070
ECU,IPI,3000,2578,10285059
ECU,IPI,13500,372054,1422008990
ECU,IPI,200,309000,1233181920
ECU,IPI,44000,301324,1202147164
ECU,IPI,2000,46800,186710940
ECU,IPI,2000,14353,57262011
ECU,IPI,195600,801591,3197987374
ECU,IPI,4100,83496,333111466
ECU,IPI,1600,26487,105671210
ECU,IPI,8000,82582,328936492
ECU,IPI,1600,16625,66219868
ECU,IPI,206000,531220,2101442573
ECU,IPI,7400,74815,298184716
ECU,IPI,31100,318648,1269222781
ECU,IPI,10500,164000,654286200
ECU,IPI,1392833,4250832,16815781291
ECU,IPI,2662901,7949616,31447726938
ECU,IPI,3021000,1499156,5763969980
ECU,IPI,6000,128000,510662400
ECU,IPI,59530,973800,3878158500
ECU,IPI,266316,4656428,18733787693
ECU,IPI,42620,192862,775924327
ECU,IPI,1000,34000,135644700
ECU,IPI,15000,313000,1248729150
ECU,IPI,20158,341787,1375080876
ECU,IPI,270,2322,9247365
ECU,IPI,4400,93200,371826060
ECU,IPI,4000,140000,558537000
ECU,IPI,200000,670000,2650439600
ECU,IPI,244160,1585400,6251279762
ECU,IPI,994510,5303650,20912451059
ECU,IPI,60000,9000,34843050
ECU,IPI,209000,1843500,7045949175
ECU,IPI,76900,643349,2573029291
ECU,IPI,10057,694,2774965
ECU,IPI,6155,770,3078852
ECU,IPI,160600,681310,2637657599
ECU,IPI,95000,568000,2266819840
ECU,IPI,148,10153,40505901
ECU,IPI,700,4952143,19389769266
ECU,IPI,200,200000,764410000
ECU,IPI,500,254847,1016724848
ECU,IPI,400,103320,415678057
ECU,IPI,2500,756770,3044644631
ECU,IPI,1400,376600,1515140886
ECU,IPI,1100,336478,1331066590
ECU,IPI,650,10100,39824603
ECU,IPI,943,4000,15730360
ECU,IPI,40500,9340,36980886
ECU,IPI,300,1700,6726492
ECU,IPI,3000,3,12089
ECU,IPI,1356000,1470000,5877809700
ECU,IPI,41967,204160,816335801
ECU,IPI,368534,1254204,5045926074
ECU,IPI,22680,464500,1857307895
ECU,IPI,2400,6067200,23818431744
ECU,IPI,100,7630918,29957228956
ECU,IPI,25282,20612,82446144
ECU,IPI,186000,93660,368326379
ECU,IPI,100,515579,2024044570
ECU,IPI,3422000,5304100,20767832263
ECU,IPI,24000,334000,1330372100
ECU,IPI,85200,1236125,4923671293
ECU,IPI,31600,797875,3178055806
ECU,IPI,180348,703824,2763051144
ECU,IPI,54100,363030,1425172283
ECU,IPI,5800,398900,1613638258
ECU,IPI,649500,6829820,26741682122
ECU,IPI,100,4750,19214795
ECU,IPI,3300,78573,317845071
ECU,IPI,900,170500,689710010
ECU,IPI,5700,247500,951590475
ECU,IPI,6775000,5150084,19801094464
ECU,IPI,1300,1000,3844810
ECU,IPI,700,13200,50751492
ECU,IPI,162,199200,782013384
ECU,IPI,144600,857626,3389074946
ECU,IPI,7565068,21429513,84245938231
ECU,IPI,7917702,26537730,1.04462E+11
ECU,IPI,276144,1261808,5068244688
ECU,IPI,3397852,9453697,36642725748
ECU,IPI,420000,30504600,1.21975E+11
ECU,IPI,549168,5101770,20038766656
ECU,IPI,298644,1109308,4389170104
ECU,IPI,1083020,4293443,16962220176
ECU,IPI,5647548,128543427,5.0945E+11
ECU,IPI,3015000,4283550,16816232083
ECU,IPI,204800,591872,2361302937
ECU,IPI,374400,154041,588752404
ECU,IPI,248400,1243356,4752168799
ECU,IPI,1923376,6527691,26405946187
ECU,IPI,844074,2713557,10736893795
ECU,IPI,687600,5373963,21306829157
ECU,IPI,163200,1603974,6386192870
ECU,IPI,577800,1470521,5830262947
ECU,IPI,1620000,3103989,12260651740
ECU,IPI,135100,758823,3027362298
ECU,IPI,990000,1727084,6825587773
ECU,IPI,19200,4945311,19013781185
ECU,IPI,21400,6166987,23710893287
ECU,IPI,39000,12472570,47954661857
ECU,IPI,30000,1085780,4262522550
ECU,IPI,49400,48154,190491445
ECU,IPI,78384,578738,2295014742
ECU,IPI,4221000,1758994,6887217877
ECU,IPI,4360000,325801,1275651009
ECU,IPI,31200,24142,95046438
ECU,IPI,1850880,5069780,20074002159
ECU,IPI,10600,10455,41281985
ECU,IPI,4800,53567,210657048
ECU,IPI,86600,448947,1775084808
ECU,IPI,386200,2678331,10641248832
ECU,IPI,18000,43736,174486958
ECU,IPI,32400,26413,100951806
ECU,IPI,10200,83079,326715641
ECU,IPI,6000,15054,59098541
ECU,IPI,3600,15300,58477365
ECU,IPI,74400,512983,2028719334
ECU,IPI,4800,23628,92919236
ECU,IPI,180000,614563,2453373169
ECU,IPI,100000,46458,182700266
ECU,IPI,708000,484657,1930033384
ECU,IPI,979200,697974,2766314852
ECU,IPI,3600,9000,34398450
ECU,IPI,12400,54663,214680276
ECU,IPI,5000,42808,170386272
ECU,IPI,98400,405688,1614816605
ECU,IPI,43200,126026,498108175
ECU,IPI,292800,606331,2398317638
ECU,IPI,4800,11034,43950077
ECU,IPI,30000,46719,183408048
ECU,IPI,3600,2916,11145097
ECU,IPI,43200,57600,220150079
ECU,IPI,12400,246934,980483215
ECU,IPI,7200,8674,34052128
ECU,IPI,300,11356,44777048
ECU,IPI,6000,27343,108831771
ECU,IPI,36000,161178,637906337
ECU,IPI,31200,87913,347385997
ECU,IPI,3000,26099,102458671
ECU,IPI,84000,186284,740562250
ECU,IPI,21600,21936,83840488
ECU,IPI,84000,111687,439219178
ECU,IPI,28800,54382,215211682
ECU,IPI,276600,1310386,5220588752
ECU,IPI,6758176,18928233,73963297987
ECU,IPI,1693272,5774394,22755703342
ECU,IPI,93600,427700,1692306252
ECU,IPI,28800,146200,578478312
ECU,IPI,1590000,3093160,11822212175
ECU,IPI,480000,811242,3100607486
ECU,IPI,180000,13073400,51585588233
ECU,IPI,290592,1062204,4202886299
ECU,IPI,232428,918616,3620492025
ECU,IPI,1133676,26766374,1.06614E+11
ECU,IPI,920368,2861085,11202378041
ECU,IPI,397391,1218788,4772079098
ECU,IPI,809400,6188256,24583223935
ECU,IPI,288000,2839091,11326695498
ECU,IPI,1001400,2702859,10694157282
ECU,IPI,46000,254583,1015671606
ECU,IPI,6240000,12042330,47508348582
ECU,IPI,263800,1696661,6768913891
ECU,IPI,2880000,5041305,19872288322
ECU,IPI,22000,877451,3500634637
ECU,IPI,5000,44146,176122674
ECU,IPI,436800,435138,1736004807
ECU,IPI,1393697,5187436,20695535293
ECU,IPI,30000,249362,994842167
ECU,IPI,39000,226095,891499365
ECU,IPI,74400,180665,720772049
ECU,IPI,6000,31437,123957034
ECU,IPI,75600,253016,997649677
ECU,IPI,132000,88631,349474691
ECU,IPI,244800,128229,505610793
ECU,IPI,4000,46755,184356367
ECU,IPI,28800,120970,476988337
ECU,IPI,9600,29669,116985755
ECU,IPI,50400,94580,372931776
ECU,IPI,8000,35476,139882931
ECU,IPI,4800,14144,55770216
ECU,IPI,40800,83011,327314862
ECU,IPI,196800,383760,1513177192
