DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
ECU,IPI,750000,60893,249194250
ECU,IPI,141200,1020500,4127422455
ECU,IPI,11760,241630,980278412
ECU,IPI,91000,3200,12683424
ECU,IPI,31020000,4230000,17235047796
ECU,IPI,1100,11552,47274596
ECU,IPI,1600,15141,61961968
ECU,IPI,5100,118095,483283710
ECU,IPI,3000,44115,180533137
ECU,IPI,54500,170597,695953898
ECU,IPI,38900,361254,1476715151
ECU,IPI,13800,181918,742200978
ECU,IPI,21100,234525,955738496
ECU,IPI,44100,552928,2250676534
ECU,IPI,112200,931271,3811068250
ECU,IPI,486300,575443,2342625630
ECU,IPI,141400,154286,625854777
ECU,IPI,19500,343730,1403251232
ECU,IPI,48000,840635,3434129664
ECU,IPI,15600,143456,586262758
ECU,IPI,40500,329579,1348746027
ECU,IPI,6300,77251,315200316
ECU,IPI,191300,1639255,6705905019
ECU,IPI,2600,32742,130636978
ECU,IPI,800,14664,58507746
ECU,IPI,100,1263,5168612
ECU,IPI,8200,81985,327678183
ECU,IPI,1600,26898,110075492
ECU,IPI,8700,180854,736659158
ECU,IPI,72000,86400,350519616
ECU,IPI,1496400,658450,2671292143
ECU,IPI,22100,229473,938306323
ECU,IPI,12200,157223,643408399
ECU,IPI,1800,26677,109171087
ECU,IPI,100,500,2058295
ECU,IPI,200,400012,1602072060
ECU,IPI,60530,504480,2046645091
ECU,IPI,4554608,14794123,60045105534
ECU,IPI,900,119835,488620022
ECU,IPI,6500,123760,500870333
ECU,IPI,420,26644,109036040
ECU,IPI,14785,721508,2952648833
ECU,IPI,75,7941,32497192
ECU,IPI,108000,168480,680185771
ECU,IPI,30326,999965,4037048698
ECU,IPI,557500,1346750,5483133607
ECU,IPI,126174,4160384,16796260680
ECU,IPI,31600,3007568,12269994032
ECU,IPI,30400,3992682,15878257484
ECU,IPI,17300,125686,508665067
ECU,IPI,360800,168100,681971614
ECU,IPI,116000,25520,103533108
ECU,IPI,960,20160,81787910
ECU,IPI,247000,1468594,5837793323
ECU,IPI,281500,1322988,5258996368
ECU,IPI,125000000,225052,908577683
ECU,IPI,1080000,1814400,7325077536
ECU,IPI,50000,106000,427942140
ECU,IPI,100,271714,1081603768
ECU,IPI,500,46305,187401428
ECU,IPI,55900,5269956,21612788777
ECU,IPI,11500,106580,431340983
ECU,IPI,29500,7278400,29456485424
ECU,IPI,114500,31461300,1.29407E+11
ECU,IPI,9500,3325000,13259235850
ECU,IPI,54000,5570000,22844645520
ECU,IPI,10000,2050000,8210143400
ECU,IPI,14600,5677700,22575239754
ECU,IPI,4000,660640,2718064545
ECU,IPI,19500,155250,628313827
ECU,IPI,100,1001600,4120872864
ECU,IPI,297200,3014604,12027938353
ECU,IPI,10000,62600,253349086
ECU,IPI,26500,1419500,5787926080
ECU,IPI,12800,1969200,8029294848
ECU,IPI,2200,282700,1152692288
ECU,IPI,800,52451,213865805
ECU,IPI,84000,783280,3222641071
ECU,IPI,7000,147000,601572510
ECU,IPI,13600,1019648,4179693583
ECU,IPI,39200,4877094,19482195700
ECU,IPI,1500,8880,35938336
ECU,IPI,1000,570000,2259234900
ECU,IPI,1700,518178,2091983039
ECU,IPI,200,20127,81256523
ECU,IPI,1000,2110,8539402
ECU,IPI,97204,1718957,6939973059
ECU,IPI,300000,1508485,6090040557
ECU,IPI,140000,104745,422875466
ECU,IPI,1055200,3151607,12892567964
ECU,IPI,43300,290443,1188588602
ECU,IPI,2000,10800,43708788
ECU,IPI,300,59625,244005176
ECU,IPI,700,238258,963636863
ECU,IPI,700,347389,1421630426
ECU,IPI,49200,162180,657954529
ECU,IPI,14400,36290,147226352
ECU,IPI,2427600,5812800,23525041008
ECU,IPI,57074400,5291575,21567635809
ECU,IPI,20160000,902765,3651242070
ECU,IPI,600,1151,4739484
ECU,IPI,115670,183775,743030567
ECU,IPI,52350,77769,318710125
ECU,IPI,339378,596337,2393867854
ECU,IPI,34085,49382,200997078
ECU,IPI,47250,71198,287748863
ECU,IPI,325290,583511,2356624367
ECU,IPI,11790,19446,78959470
ECU,IPI,327180,564904,2290872012
ECU,IPI,65970,114121,463278023
ECU,IPI,42102,94253,380238127
ECU,IPI,25050,33916,137507796
ECU,IPI,19500,24508,98911172
ECU,IPI,77801,123524,501434658
ECU,IPI,83550,113554,459116422
ECU,IPI,64940,146840,591921218
ECU,IPI,16030,33772,137069406
ECU,IPI,13720,36956,148990445
ECU,IPI,145230,259561,1047960092
ECU,IPI,4950,9926,40145806
ECU,IPI,110160,2124000,8746016040
ECU,IPI,458995,661965,2679876264
ECU,IPI,1106880,1718398,6991961224
ECU,IPI,205160,300169,1223369596
ECU,IPI,11475,17426,70353576
ECU,IPI,31800,47900,193610756
ECU,IPI,437440,531184,2154981616
ECU,IPI,9900,19919,82020665
ECU,IPI,10075,13473,54607902
ECU,IPI,7400,11852,47893110
ECU,IPI,81050,107455,431419476
ECU,IPI,16352,19171,77743870
ECU,IPI,312725,499368,2020650672
ECU,IPI,528,5147,21193853
ECU,IPI,84224,3406406,13720503984
ECU,IPI,6063929,48774549,1.97366E+11
ECU,IPI,4000,24414,98742667
ECU,IPI,83005,542304,2187488710
ECU,IPI,12462,116767,470929609
ECU,IPI,34070,317563,1272677577
ECU,IPI,10170,108672,438701290
ECU,IPI,43,529,2133896
ECU,IPI,294146,1905488,7821882710
ECU,IPI,311898,2171056,8764684887
ECU,IPI,374357,3136170,12532283336
ECU,IPI,364183,2898008,11759711645
ECU,IPI,404,3073,12653722
ECU,IPI,7700,31691,126605479
ECU,IPI,8900,93015,371119618
ECU,IPI,7200,87444,353895486
ECU,IPI,600,3776,15065824
ECU,IPI,24200,168458,676784707
ECU,IPI,29700,220489,890356042
ECU,IPI,170300,1347174,5436510035
ECU,IPI,1300,7448,29815576
ECU,IPI,33100,184104,740385939
ECU,IPI,282500,756832,3045935143
ECU,IPI,463800,1452784,5860467746
ECU,IPI,500,3675,14662845
ECU,IPI,13900,105561,424642421
ECU,IPI,19400,30603,123640161
ECU,IPI,30500,126568,505021064
ECU,IPI,200,1782,7211950
ECU,IPI,46600,334930,1347405640
ECU,IPI,175400,857966,3464684816
ECU,IPI,6300,78668,317808822
ECU,IPI,400,4183,16689709
ECU,IPI,400,5032,20365057
ECU,IPI,68000,914756,3691369835
ECU,IPI,3300,21094,84219158
ECU,IPI,1800,32402,130799492
ECU,IPI,7800,73916,299146182
ECU,IPI,20900,235787,941303205
ECU,IPI,5800,85342,345388461
ECU,IPI,40600,473012,1906682424
ECU,IPI,40300,458843,1833577960
ECU,IPI,66600,589860,2377642065
ECU,IPI,35100,294081,1184935200
ECU,IPI,15000,139597,558509025
ECU,IPI,107300,902418,3635997602
ECU,IPI,31700,150197,601608089
ECU,IPI,87400,240229,970683098
ECU,IPI,36407,815726,3358923107
ECU,IPI,182000,2051140,8393941756
ECU,IPI,2585000,3594370,14709348181
ECU,IPI,2585000,3594370,14287944242
ECU,IPI,110000,3850000,15581373500
ECU,IPI,177529,6251578,25284569734
ECU,IPI,433979,16199269,65518105460
ECU,IPI,226130,7925034,32052879261
ECU,IPI,402884,14925884,60367887095
ECU,IPI,386335,13313502,53846591973
ECU,IPI,1948000,1069874,4327116091
ECU,IPI,1793600,2966672,11741405441
ECU,IPI,2400000,2808000,11177721360
ECU,IPI,2600000,3581900,14634644907
ECU,IPI,1521,16500,66777315
ECU,IPI,5000,76000,302239840
ECU,IPI,27600,36990,149702598
ECU,IPI,20000,33200,132031088
ECU,IPI,138000,2369371,9604264559
ECU,IPI,14980,162500,657655375
ECU,IPI,520258,7156512,28706957291
ECU,IPI,1957,28247,113130929
ECU,IPI,544600,642162,2589203392
ECU,IPI,1189,1690,6835221
ECU,IPI,2480,4507,18228606
ECU,IPI,14074,20482,82839653
ECU,IPI,29400,36915,148908834
ECU,IPI,4800,9512,38369790
ECU,IPI,13200,26157,105512891
ECU,IPI,24729,339260,1349182738
ECU,IPI,281640,3156734,12834617529
ECU,IPI,2907,21972,88865973
ECU,IPI,200,1910000,7729980100
ECU,IPI,820530,3179652,12584331296
ECU,IPI,1300,1940000,7950148000
ECU,IPI,10000,88200,350757288
ECU,IPI,2500,79960,317988126
ECU,IPI,30000,1044285,4152954359
ECU,IPI,5000,48100,191286004
ECU,IPI,10000,4900,19486516
ECU,IPI,500,23600,93853424
ECU,IPI,196500,336110,1336655692
ECU,IPI,15000,10000,39768400
ECU,IPI,46400,156516,633437468
ECU,IPI,120000,1560000,6203870400
ECU,IPI,47400,332964,1347541934
ECU,IPI,35000,135450,538662978
ECU,IPI,800,185000,748715350
ECU,IPI,228500,611495,2449283009
ECU,IPI,60100,390526,1564080061
ECU,IPI,2000,8140,32371477
ECU,IPI,170000,1875700,7459358788
ECU,IPI,15000,45800,182139272
ECU,IPI,8400,91355,369723734
ECU,IPI,50000000,1985000,8033513350
ECU,IPI,1000,1460,5806186
ECU,IPI,50000,951500,3893851995
ECU,IPI,14700,334187,1358734162
ECU,IPI,5500,45870,186497787
ECU,IPI,11200,267680,1088330667
ECU,IPI,83900,464194,1887315322
ECU,IPI,903800,3228273,13125480080
ECU,IPI,82000,253380,1030189870
ECU,IPI,112500,849807,3455136801
ECU,IPI,39500,226730,921836566
ECU,IPI,1179300,13246970,53859398154
ECU,IPI,363700,3565307,14495789546
ECU,IPI,26400,280576,1140763095
ECU,IPI,122500,1056296,4294677713
ECU,IPI,2000,158835,642822716
ECU,IPI,1305849,4335473,17309902229
ECU,IPI,4731514,2973804,11865150840
ECU,IPI,1819200,1990400,7923125568
ECU,IPI,2150000,1257188,5087978126
ECU,IPI,35000,2356955,9373232922
ECU,IPI,6000,348519,1386004299
ECU,IPI,45000,452267,1800325678
ECU,IPI,135000,945266,3762792008
ECU,IPI,1100000,6341109,25241862363
ECU,IPI,3356,108257,440150228
ECU,IPI,144566,4663325,18960100150
ECU,IPI,5038,69111,274843389
ECU,IPI,9845,358981,1451902244
ECU,IPI,5563,179490,725949099
ECU,IPI,284248,2267510,9017524468
ECU,IPI,97912,650040,2642926131
ECU,IPI,6000,64041,259180971
ECU,IPI,1115799,1273619,5136912437
ECU,IPI,915200,2316838,9222567521
ECU,IPI,87640,227400,924560646
ECU,IPI,11999,71760,291761090
ECU,IPI,832765,2359800,9594451242
ECU,IPI,27773,895893,3642512799
ECU,IPI,70000,890129,3543309806
ECU,IPI,1000,13696,55429218
ECU,IPI,79386,140496,571227231
ECU,IPI,69840,256800,1044094872
ECU,IPI,87300,306000,1244131740
ECU,IPI,434,14004,56937323
ECU,IPI,227000,1027408,4155361930
ECU,IPI,82600,250774,1014257950
ECU,IPI,37500,117505,467748628
ECU,IPI,1100,88560,352528135
ECU,IPI,1000000,1605000,6428121300
ECU,IPI,15000,1,3975
ECU,IPI,2367,76362,310471855
ECU,IPI,2500,18077,73159607
ECU,IPI,1507084,6468664,25724841741
ECU,IPI,50000,305500,1214924620
ECU,IPI,20000,4788095,19715986661
ECU,IPI,2506499,8070723,31942065367
ECU,IPI,2950300,675860,2780684039
ECU,IPI,4844200,538336,2214870421
ECU,IPI,1610700,176637,726735842
ECU,IPI,500500,71092,292493104
ECU,IPI,5022,68900,274004276
ECU,IPI,1284000,491720,1999230258
ECU,IPI,9200,206604,827461415
ECU,IPI,5000,22050,87689322
ECU,IPI,10000,39000,155096760
ECU,IPI,700,2320520,9245410851
ECU,IPI,8650,81914,337017951
ECU,IPI,400,18045200,71418751204
ECU,IPI,200,23000,91467320
ECU,IPI,3000,8700,34598508
ECU,IPI,30000,70000,278378800
ECU,IPI,800,34575,137499243
ECU,IPI,3300,1952262,7797180565
ECU,IPI,100,4144999,16476744074
ECU,IPI,500,1016980,4048261776
ECU,IPI,2159650,20705211,82305077193
ECU,IPI,318000,492960,2004271838
ECU,IPI,12000,23280,94651591
ECU,IPI,216,131760,523988438
ECU,IPI,20000,38220,151994824
ECU,IPI,1000,40610,161499472
ECU,IPI,79000,160975,640171819
ECU,IPI,5000,9400,37382296
ECU,IPI,2000,20120,80014020
ECU,IPI,21000,14800,58857232
ECU,IPI,190000,237500,944499500
ECU,IPI,250,6707,27126528
ECU,IPI,1000,2500,9937725
ECU,IPI,434700,233092,930011439
ECU,IPI,800,1000,3957770
ECU,IPI,100,7954,32550392
ECU,IPI,200,168392,689115633
ECU,IPI,200,35914,146971939
ECU,IPI,200,172722,706835422
ECU,IPI,100,38702,158381355
ECU,IPI,200,4874100,19713346191
ECU,IPI,400,143028,585317775
ECU,IPI,100,19920,81519213
ECU,IPI,200,16516,67588922
ECU,IPI,100,237860,945514907
ECU,IPI,200,56530,231339414
ECU,IPI,300,7155,29280621
ECU,IPI,200,11104,45441232
ECU,IPI,200,71268,291652174
ECU,IPI,100,11100,45424863
ECU,IPI,100,3960000,15987272400
ECU,IPI,100,1412500,5742928375
ECU,IPI,400,43724,178933036
ECU,IPI,250000,180000,718180200
ECU,IPI,413300,2124430,8456654768
ECU,IPI,110000,3772261,15337221051
ECU,IPI,400000,1900000,7817151000
ECU,IPI,24000,330000,1357715700
ECU,IPI,240000,1601743,6369875632
ECU,IPI,42500,365232,1452469226
ECU,IPI,7896000,7072278,28485976641
ECU,IPI,68497200,13329598,54552624434
ECU,IPI,113000,369700,1480670682
ECU,IPI,61500,73450,294171657
ECU,IPI,261936,5057300,20521441775
ECU,IPI,1716886,9262224,37193471216
ECU,IPI,32500,18591500,74760177129
ECU,IPI,131897,2669132,10676806638
ECU,IPI,364200,1015350,4066537671
ECU,IPI,19100,581000,2326939860
ECU,IPI,12500,42100,168613026
ECU,IPI,1200000,3576000,14724930960
ECU,IPI,488200,1425600,5870207376
ECU,IPI,1650,38272,151471773
ECU,IPI,28776,1585682,6384978601
ECU,IPI,29943,564675,2239866128
ECU,IPI,160367,5683257,22939591239
ECU,IPI,100000,310000,1251528900
ECU,IPI,1000,10370,42665187
ECU,IPI,24022,76290,307997225
ECU,IPI,322024,6714349,27299133020
ECU,IPI,44518,670545,2720360832
ECU,IPI,46500,700400,2841480776
ECU,IPI,126095,1899282,7705273117
ECU,IPI,42791,644537,2614847936
ECU,IPI,52043,1406308,5649723544
ECU,IPI,99,15261,60690555
ECU,IPI,1055611,8337463,33900570512
ECU,IPI,29170,217442,868712434
ECU,IPI,1833131,1321898,5392210095
ECU,IPI,6971,80740,321748483
ECU,IPI,120000,282000,1144057080
ECU,IPI,175000,806660,3256639685
ECU,IPI,552000,1258176,5077708954
ECU,IPI,31200,218400,886035696
ECU,IPI,30000,88047,360317379
ECU,IPI,66000,305813,1251487714
ECU,IPI,162700,1125652,4513356703
ECU,IPI,61244,947167,3830826403
ECU,IPI,45778,320633,1287610414
ECU,IPI,1594330,3535200,14072464584
ECU,IPI,244600,3687331,15089775271
ECU,IPI,23551500,1155294,4593007707
ECU,IPI,288000,100800,409831632
ECU,IPI,100,5222,20914423
ECU,IPI,90000,594000,2364517980
ECU,IPI,80000,62900,256470976
ECU,IPI,1452500,911797,3684104170
ECU,IPI,12103,100000,404711000
ECU,IPI,29005700,1302058,5342981336
ECU,IPI,4000900,154642,631756491
ECU,IPI,227800,289378,1150810005
ECU,IPI,200,4750,19176652
ECU,IPI,4660000,1491200,6102482496
ECU,IPI,27600,1042957,4161283704
ECU,IPI,33600,382536,1516208213
ECU,IPI,1014,93100,372989729
ECU,IPI,8,4200,17289678
ECU,IPI,112744,2355200,9564247800
ECU,IPI,17270000,2238400,9151788972
ECU,IPI,11060,38931,157456818
ECU,IPI,38332,31487,129619069
ECU,IPI,587178,1025709,4173640969
ECU,IPI,28980,30015,123559448
ECU,IPI,144825,741105,3010254720
ECU,IPI,26516,27463,113053911
ECU,IPI,12250,11025,45385404
ECU,IPI,1387500,555250,2283394467
ECU,IPI,190850,165198,673515884
ECU,IPI,4800,31535,128582070
ECU,IPI,515327,1402725,5658398014
ECU,IPI,495886,1656341,6818119900
ECU,IPI,21513,913000,3712066270
ECU,IPI,60300,972535,3965453110
ECU,IPI,254550,753675,3064981119
ECU,IPI,47750,397836,1609051680
ECU,IPI,7585,79350,326651416
ECU,IPI,457943,3094222,12516088774
ECU,IPI,13684,89100,356850846
ECU,IPI,2073,13500,54068310
ECU,IPI,2400,20424,80833494
ECU,IPI,800,4480,17833401
ECU,IPI,3700,24457,97355246
ECU,IPI,86000,795362,3166073651
ECU,IPI,9000,65664,259883009
ECU,IPI,280000,676712,2689868894
ECU,IPI,12400,70004,278662822
ECU,IPI,1400,7700,30651159
ECU,IPI,309100,3905276,15490479233
ECU,IPI,10000,30000,121335300
ECU,IPI,58000,1831545,7426496572
ECU,IPI,129200,4331300,17576333727
ECU,IPI,432000,1123200,4471088544
ECU,IPI,401200,556670,2266154930
ECU,IPI,1341726,5075236,20350521413
ECU,IPI,17200,40098000,1.62218E+11
ECU,IPI,2000,6671000,27094141440
ECU,IPI,42700,327000,1320161130
ECU,IPI,1100,19910,81478290
ECU,IPI,263415,1272260,5137867157
ECU,IPI,7250,110070,445465397
ECU,IPI,33084,224650,909183261
ECU,IPI,26889,378681,1531995880
ECU,IPI,1150000,349500,1409823585
ECU,IPI,1600,26200,106567878
ECU,IPI,939,23360,95248998
ECU,IPI,5729,142400,580627456
ECU,IPI,10000,35800,144411114
ECU,IPI,39000,78580,312500087
ECU,IPI,3581,64850,265387600
ECU,IPI,3850,139000,553313130
ECU,IPI,300,1958100,7761066417
ECU,IPI,181000,267420,1100858497
ECU,IPI,169000,400490,1648653128
ECU,IPI,2900,41480,167874122
ECU,IPI,13200,184552,746902244
ECU,IPI,100,1170000,4630590900
ECU,IPI,200,9920000,39261078400
ECU,IPI,5628900,14747079,60103035454
ECU,IPI,90500,198045,788351790
ECU,IPI,115000,532800,2151014832
ECU,IPI,1700,29304,118305815
ECU,IPI,473100,4718450,19106488973
ECU,IPI,137100,1110950,4507057493
ECU,IPI,15800,226465,915939957
ECU,IPI,493000,150120,607552153
ECU,IPI,445800,2159456,8704270515
ECU,IPI,6500,169860,689111828
ECU,IPI,10800,192746,781958957
ECU,IPI,638400,2953930,11940271953
ECU,IPI,123700,1357081,5476927501
ECU,IPI,1400,152600,616075194
ECU,IPI,757700,950313,3870342176
ECU,IPI,571200,1471851,5938004199
ECU,IPI,13900,45641,185578227
ECU,IPI,617600,2289948,9152245429
ECU,IPI,94300,779722,3155620703
ECU,IPI,22100,391890,1558483827
ECU,IPI,114000,136800,563149512
ECU,IPI,210200,917273,3720537538
ECU,IPI,1000,18714,76583863
ECU,IPI,17700,36172,146033236
ECU,IPI,65500,4388500,17960309105
ECU,IPI,5000,14850,60245559
ECU,IPI,7000,188300,760202877
ECU,IPI,300,5858,23972869
ECU,IPI,19500,184821,732550970
ECU,IPI,600,503504,2032741313
ECU,IPI,35000000,1323000,5336757090
ECU,IPI,47600,557100,2254644981
ECU,IPI,2120000,1177800,4788687462
ECU,IPI,18562,304210,1240398022
ECU,IPI,38200,205214,813380053
ECU,IPI,5530000,6248900,25431099965
ECU,IPI,55080,1062000,4287495780
ECU,IPI,685584,3312635,13507070454
ECU,IPI,360000,2530000,10214090700
ECU,IPI,9007000,3778577,15406921002
ECU,IPI,3000000,3950427,15725346246
ECU,IPI,90000,216720,876526207
ECU,IPI,8800,12912,51102726
ECU,IPI,500,25800,104348358
ECU,IPI,300,21300,86148063
ECU,IPI,195000,782550,3219637639
ECU,IPI,12500,401250,1595004862
ECU,IPI,32500,379725,1509441049
ECU,IPI,105000,698460,2776441361
ECU,IPI,10289,265988,1088510672
ECU,IPI,31988,826948,3384144108
ECU,IPI,803673,14629724,59869658416
ECU,IPI,74383,1922980,7869468743
ECU,IPI,21940,567200,2321169576
ECU,IPI,3500,137088,553450302
ECU,IPI,573716,4537546,18569135622
ECU,IPI,75331,597972,2425802177
ECU,IPI,75864,738548,3008222143
ECU,IPI,2064097,3265104,13253765204
ECU,IPI,1688800,3915949,15543415905
ECU,IPI,66348,324000,1317315960
ECU,IPI,285647,821580,3326718925
ECU,IPI,84148,297000,1201219470
ECU,IPI,4206657,13349316,54120848287
ECU,IPI,494597,3813892,15506483954
ECU,IPI,750000,867500,3474389550
ECU,IPI,1043071,5573764,22687797847
ECU,IPI,248999,721796,2953827424
ECU,IPI,205525,473580,1920487093
ECU,IPI,5800,6505,25745293
ECU,IPI,360000,682200,2711806398
ECU,IPI,96030,637378,2577881694
ECU,IPI,18842,46620,188555056
ECU,IPI,495515,1880940,7618793087
ECU,IPI,77000,783500,3115854140
ECU,IPI,10767,61200,247524012
ECU,IPI,90,118000,469267120
ECU,IPI,88920,1074250,4333341877
ECU,IPI,74500,131624,520937518
ECU,IPI,187700,767685,3043637824
ECU,IPI,1540000,7869400,31190917757
ECU,IPI,40000,108400,430899756
ECU,IPI,812500,590992,2348432487
ECU,IPI,1000000,1605000,6568189650
ECU,IPI,750000,2527500,10017923175
ECU,IPI,10000,214000,865525140
ECU,IPI,300,19200,77654592
ECU,IPI,67408,1051479,4287342533
ECU,IPI,8700,143500,579336765
ECU,IPI,15400000,483560,1978887094
ECU,IPI,201000,888420,3612129151
ECU,IPI,2180,35760,144369914
ECU,IPI,6000,108650,441748083
ECU,IPI,6300,103770,418939206
ECU,IPI,300,5607,22796884
ECU,IPI,2565,26000,107031340
ECU,IPI,410000,300334,1236351941
ECU,IPI,2200,176000,714021440
ECU,IPI,2900,48300,194996277
ECU,IPI,872700,5383545,21969538122
ECU,IPI,43166,1542,6347781
ECU,IPI,188510,663555,2683754833
ECU,IPI,1421,50,205829
ECU,IPI,41860,169777,686664774
ECU,IPI,127,5,20582
ECU,IPI,4700,20916,84594971
ECU,IPI,47,1,4116
ECU,IPI,29814,68565,274607049
ECU,IPI,54507,191380,773291154
ECU,IPI,43750,370250,1497479827
ECU,IPI,16520,43660,174860919
ECU,IPI,8340,1513,6163935
ECU,IPI,73800,1316628,5220427539
ECU,IPI,104100,2175547,8753231654
ECU,IPI,25924,948600,3881984238
ECU,IPI,200,70000,278378800
ECU,IPI,190000,1140300,4616028737
ECU,IPI,178679,1808200,7352718438
ECU,IPI,470,24180,98310802
ECU,IPI,780,4098,16661607
ECU,IPI,3967000,1916920,7764953807
ECU,IPI,221740,1363800,5615732898
ECU,IPI,1146400,182864,748339833
ECU,IPI,11000,215050,885272679
ECU,IPI,12000,80400,325178604
ECU,IPI,900,15720,63464626
ECU,IPI,12000,102960,418613737
ECU,IPI,8000,52880,214998975
ECU,IPI,8700,247230,1005185260
ECU,IPI,4500,74808,302014109
ECU,IPI,11900,702006,2834131597
ECU,IPI,100,11540100,46589576319
ECU,IPI,100,322311,1275632806
ECU,IPI,600,10600,42794214
ECU,IPI,1100,440048,1786660886
ECU,IPI,3500,57676,232848970
ECU,IPI,400,6800,27452892
ECU,IPI,84400,2053320,8452676578
ECU,IPI,800,490804,1992737860
ECU,IPI,12400,203624,822068776
ECU,IPI,200,4000,16148760
ECU,IPI,200,33000,133116390
ECU,IPI,200,80000,322706400
ECU,IPI,100,356201,1457692038
ECU,IPI,64800,1218081,4917624432
ECU,IPI,400,12616,50149735
ECU,IPI,100,12890,51238910
ECU,IPI,10900,59732,241149433
ECU,IPI,49300,291813,1178104524
ECU,IPI,70200,588830,2377218587
ECU,IPI,650000,273325,1088016627
ECU,IPI,14700,241320,974254690
ECU,IPI,126000,191520,774604555
ECU,IPI,100,5817,23123098
ECU,IPI,11200,20832,84102742
ECU,IPI,700,11900,48042561
ECU,IPI,39400,175068,706782777
ECU,IPI,30500,223750,903321262
ECU,IPI,10000000,830000,3356943300
ECU,IPI,200,787500,3241814625
ECU,IPI,3000,49575,200143694
ECU,IPI,700,1318961,5355179502
ECU,IPI,500,56255,223618687
ECU,IPI,1300,22730,91765328
ECU,IPI,12000,146367,590911388
ECU,IPI,43600,100856,406835958
ECU,IPI,2503600,1518924,6175626009
ECU,IPI,156000,1809630,7299380360
ECU,IPI,25050400,3975684,16367092453
ECU,IPI,582700,792670,3263985185
ECU,IPI,127100,132210,544402439
ECU,IPI,40698,784000,3172934240
ECU,IPI,5600,2776700,11157081849
ECU,IPI,1949000,4294660,17684164428
ECU,IPI,212000,2281885,9396140683
ECU,IPI,73000,204950,843924664
ECU,IPI,1200000,3576000,14507617440
ECU,IPI,1000000,1216000,4835837440
ECU,IPI,5000,220000,900312600
ECU,IPI,31200,661440,2706830755
ECU,IPI,100000,222500,910543425
ECU,IPI,774963,12617666,50226764516
ECU,IPI,5271,743447,2956569767
ECU,IPI,4113,34505,139984714
ECU,IPI,172988,1509046,6117219774
ECU,IPI,200000,990000,4051406700
ECU,IPI,90000,125100,506293461
ECU,IPI,29000,381360,1518068311
ECU,IPI,485100,3366000,13666464900
ECU,IPI,12600,230220,916429847
ECU,IPI,144800000,602640,2450207685
ECU,IPI,628800,1154268,4634085701
ECU,IPI,90000,372000,1480809240
ECU,IPI,72000,221520,881798018
ECU,IPI,12000,454750,1810209682
ECU,IPI,6300,210250,836935867
ECU,IPI,7300,7324000,29340602240
ECU,IPI,700,2634000,10476615780
ECU,IPI,167400,902000,3650493220
ECU,IPI,48100,371816,1531030461
ECU,IPI,1745,22782,91975262
ECU,IPI,200,3711000,14687284470
ECU,IPI,100,2053500,8453417565
ECU,IPI,372600,1021954,4142599973
ECU,IPI,665000,2336266,9431949727
ECU,IPI,73000,84870,344312497
ECU,IPI,111400,410136,1663445954
ECU,IPI,32400,161378,654700863
ECU,IPI,11346,215038,880006458
ECU,IPI,596000,5749488,22854732251
ECU,IPI,4750000,5367500,21870603362
ECU,IPI,2268,48401,198072864
ECU,IPI,40000,1472000,5825837440
ECU,IPI,167520,1147488,4634181616
ECU,IPI,586799,651175,2643236500
ECU,IPI,55775,327000,1345372830
ECU,IPI,23393,174630,710494220
ECU,IPI,167859,282000,1125148980
ECU,IPI,269272,884400,3528658716
ECU,IPI,987237,3006360,12280618340
ECU,IPI,7999,41724,166474170
ECU,IPI,300000,5700000,22667988000
ECU,IPI,64641,147096,605195601
ECU,IPI,57546,159480,656146969
ECU,IPI,167306,638496,2626957707
ECU,IPI,1166890,259630,1060895808
ECU,IPI,38485,153900,633189231
ECU,IPI,100394,493452,1968819200
ECU,IPI,7200,33950,135456765
ECU,IPI,996800,1599880,6459019537
ECU,IPI,9998,49142,196071174
ECU,IPI,38400,169728,698310213
ECU,IPI,120000,59400,236999466
ECU,IPI,220700,1735795,6909627082
ECU,IPI,52200,54316,222278996
ECU,IPI,285756,386207,1580486492
ECU,IPI,176070,334533,1350573282
ECU,IPI,825654,1964527,8039492777
ECU,IPI,63450,58848,240825435
ECU,IPI,101428,126610,511148625
ECU,IPI,11100,10800,43601652
ECU,IPI,2175,2820,11384875
ECU,IPI,14490,12390,50703968
ECU,IPI,13689,13988,57243512
ECU,IPI,10737,132317,541484828
ECU,IPI,4503,32273,130292232
ECU,IPI,6658,47709,192610297
ECU,IPI,2997,21482,86726915
ECU,IPI,2000,1620,6668875
ECU,IPI,138200,2043500,8270269285
ECU,IPI,35700,561800,2273666398
ECU,IPI,14276000,4513410,18128602784
ECU,IPI,100,45000,178957800
ECU,IPI,200,14132,55931205
ECU,IPI,2149000,1745570,7071354940
ECU,IPI,100,5165,20441882
ECU,IPI,300,24038,95136875
ECU,IPI,300,21300,84300501
ECU,IPI,100,102669,406340288
ECU,IPI,300,14400,56991888
ECU,IPI,336600,800021,3184619594
ECU,IPI,410400,3121523,12425752960
ECU,IPI,3000000,1140000,4537963800
ECU,IPI,258000,392160,1564675262
ECU,IPI,92100,1126129,4635811380
ECU,IPI,800,10384,42746670
ECU,IPI,4400,38060,156677415
ECU,IPI,7200,138888,571744951
ECU,IPI,100,20000,82331800
ECU,IPI,211200,293040,1205651541
ECU,IPI,4032,2000,8154880
ECU,IPI,9708,31970,129700371
ECU,IPI,1215,4000,16227760
ECU,IPI,40000,43200,174722832
