DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES,MES
SLV,BOG,10000.0,1725,7103049,NOV
SLV,BOG,250000.0,71375,293901551,NOV
SLV,BOG,240000.0,58731,241837226,NOV
SLV,BOG,1200.0,1525,6279507,NOV
SLV,BOG,7503800.0,744867,3066312043,NOV
SLV,BOG,31.0,1193,4912428,NOV
SLV,BOG,54.0,2045,8420716,NOV
SLV,BOG,36.0,1366,5624791,NOV
SLV,BOG,19800.0,135600,548788116,NOV
SLV,BOG,124509.0,257912,1040373162,NOV
SLV,BOG,42411.0,96390,388820873,NOV
SLV,BOG,71.0,2665,10973697,NOV
SLV,BOG,13.0,492,2025913,NOV
SLV,BOG,44.0,1677,6905399,NOV
SLV,BOG,159398.0,398524,1608144497,NOV
SLV,BOG,3.0,139,572361,NOV
SLV,BOG,1100.0,21404,87592231,NOV
SLV,BOG,1400.0,68945,282145691,NOV
SLV,BOG,79600.0,929378,3815333342,NOV
SLV,BOG,11200.0,136094,557423423,NOV
SLV,BOG,6200.0,57185,235471246,NOV
SLV,BOG,2400.0,17081,70334604,NOV
SLV,BOG,1200.0,15931,65599238,NOV
SLV,BOG,75000.0,589123,2416849695,NOV
SLV,BOG,20500.0,173671,713412596,NOV
SLV,BOG,900.0,16825,69280470,NOV
SLV,BOG,14300.0,316511,1295267460,NOV
SLV,BOG,6200.0,69237,284330446,NOV
SLV,BOG,1200.0,6346,25969926,NOV
SLV,BOG,13800.0,48700,199732016,NOV
SLV,BOG,1200.0,1866,7636287,NOV
SLV,BOG,2400.0,8408,34408310,NOV
SLV,BOG,2400.0,22856,94114379,NOV
SLV,BOG,1000.0,19641,80377453,NOV
SLV,BOG,1800.0,215470,881774345,NOV
SLV,BOG,12500.0,828104,3405546786,NOV
SLV,BOG,5600.0,262977,1078159219,NOV
SLV,BOG,2500.0,132780,545352643,NOV
SLV,BOG,23300.0,462459,1900852981,NOV
SLV,BOG,17600.0,345199,1419767491,NOV
SLV,BOG,14400.0,282290,1160814211,NOV
SLV,BOG,3000.0,59926,246757889,NOV
SLV,BOG,1100.0,36995,151395748,NOV
SLV,BOG,3700.0,92347,378632829,NOV
SLV,BOG,2200.0,54102,221979210,NOV
SLV,BOG,3600.0,69239,285106122,NOV
SLV,BOG,22600.0,393563,1616270603,NOV
SLV,BOG,2200.0,33619,137580042,NOV
SLV,BOG,2400.0,39795,162854272,NOV
SLV,BOG,58900.0,1062223,4359473627,NOV
SLV,BOG,9000.0,118901,488831482,NOV
SLV,BOG,2300.0,80237,329522315,NOV
SLV,BOG,6400.0,126398,517262327,NOV
SLV,BOG,2500.0,46368,189753157,NOV
SLV,BOG,8500.0,108591,445928539,NOV
SLV,BOG,9600.0,104034,427083832,NOV
SLV,BOG,800.0,27274,111614208,NOV
SLV,BOG,900.0,17905,73273168,NOV
SLV,BOG,200.0,1628,6662313,NOV
SLV,BOG,16400.0,120449,493892662,NOV
SLV,BOG,10600.0,249795,1014205169,NOV
SLV,BOG,1000.0,15193,62560368,NOV
SLV,BOG,3000.0,114811,469844499,NOV
SLV,BOG,6200.0,189971,779822177,NOV
SLV,BOG,13300.0,439001,1805753227,NOV
SLV,BOG,1100.0,34366,141509221,NOV
SLV,BOG,300.0,2111,8692485,NOV
SLV,BOG,1000.0,1080,4274391,NOV
SLV,BOG,50.0,540,2184035,NOV
SLV,BOG,144.0,61560,248995528,NOV
SLV,BOG,1300.0,1404,5581026,NOV
SLV,BOG,900.0,62514,253001034,NOV
SLV,BOG,9600.0,237120,957298492,NOV
SLV,BOG,9600.0,63456,256183928,NOV
SLV,BOG,3054500.0,3798639,15628702451,NOV
SLV,BOG,200.0,216,883943,NOV
SLV,BOG,5000000.0,697500,2772625275,NOV
SLV,BOG,2700.0,143154,579359984,NOV
SLV,BOG,2000.0,510,2100032,NOV
SLV,BOG,80000.0,301600,1217616504,NOV
SLV,BOG,1.0,216,889183,NOV
SLV,BOG,284.0,6048,24897136,NOV
SLV,BOG,400.0,432,1778366,NOV
SLV,BOG,108.0,1925,7771590,NOV
SLV,BOG,10062.0,136500,551076435,NOV
SLV,BOG,6336.0,33264,134293088,NOV
SLV,BOG,4536.0,44928,181382872,NOV
SLV,BOG,8262.0,114048,460433445,NOV
SLV,BOG,15300.0,126000,508685940,NOV
SLV,BOG,11934.0,130000,524834700,NOV
SLV,BOG,3240.0,46020,185791483,NOV
SLV,BOG,10.0,25280,104067395,NOV
SLV,BOG,95.0,8007,32829300,NOV
SLV,BOG,90.0,5715,23526311,NOV
SLV,BOG,50.0,200000,795368000,NOV
SLV,BOG,830.0,35122,142429852,NOV
SLV,BOG,1.0,4050,16676725,NOV
SLV,BOG,253.0,100500,408045075,NOV
SLV,BOG,22.0,4126,16884953,NOV
SLV,BOG,1804.0,200,815488,NOV
SLV,BOG,3000000.0,150000,609022500,NOV
SLV,BOG,2070000.0,144200,585473630,NOV
SLV,BOG,11500700.0,643000,2555982870,NOV
SLV,BOG,800.0,27846,110712090,NOV
SLV,BOG,1000.0,194964,787753187,NOV
SLV,BOG,3.0,60,246995,NOV
SLV,BOG,1402000.0,30000,121758580,NOV
SLV,BOG,460000.0,1499600,6072305504,NOV
SLV,BOG,7500000.0,300000,1218045000,NOV
SLV,BOG,60000.0,840,3410526,NOV
SLV,BOG,350.0,25444,104742515,NOV
SLV,BOG,20.0,1000,4037190,NOV
SLV,BOG,7600.0,826500,3370004160,NOV
SLV,BOG,45.0,66800,265536012,NOV
SLV,BOG,90.0,436854,1742999406,NOV
SLV,BOG,244.0,291189,1163206421,NOV
SLV,BOG,1660.0,1239496,5034561795,NOV
SLV,BOG,1500.0,2760,11206014,NOV
SLV,BOG,200.0,44500,179323030,NOV
SLV,BOG,200.0,246,993148,NOV
SLV,BOG,100.0,426431,1707881740,NOV
SLV,BOG,200.0,154600,624149574,NOV
SLV,BOG,300.0,28293,116470680,NOV
SLV,BOG,200.0,1964,7784451,NOV
SLV,BOG,100.0,150000,605578500,NOV
SLV,BOG,200.0,63124,254843580,NOV
SLV,BOG,100.0,254811,1028720421,NOV
SLV,BOG,100.0,45000,178360650,NOV
SLV,BOG,100.0,108695,439618014,NOV
SLV,BOG,300.0,25425,104664300,NOV
SLV,BOG,3000.0,3240,13259149,NOV
SLV,BOG,1782.0,42300,170773137,NOV
SLV,BOG,2376.0,56400,227697516,NOV
SLV,BOG,1170.0,21840,88172229,NOV
SLV,BOG,13400.0,13825,56821987,NOV
SLV,BOG,1.0,4293,17089016,NOV
SLV,BOG,100.0,66672,269655570,NOV
SLV,BOG,100.0,699143,2771102220,NOV
SLV,BOG,10300.0,1236,5088105,NOV
SLV,BOG,200.0,2675,11011878,NOV
SLV,BOG,14900.0,163006,671028869,NOV
SLV,BOG,2400.0,23826,98081873,NOV
SLV,BOG,100.0,608,2502886,NOV
SLV,BOG,100.0,19712,78356974,NOV
SLV,BOG,100.0,216,873614,NOV
SLV,BOG,2000.0,2160,8586194,NOV
SLV,BOG,10800.0,11664,46942743,NOV
SLV,BOG,1.0,69815,282367465,NOV
SLV,BOG,1.0,2268,9015504,NOV
SLV,BOG,100.0,20952,84740573,NOV
SLV,BOG,100.0,12910,52639750,NOV
SLV,BOG,400.0,102620,418426892,NOV
SLV,BOG,100.0,59037,233997282,NOV
SLV,BOG,100.0,709324,2870712253,NOV
SLV,BOG,100.0,27571,111511185,NOV
SLV,BOG,100.0,68791,278225887,NOV
SLV,BOG,500.0,178096,724316029,NOV
SLV,BOG,100.0,9860,40203558,NOV
SLV,BOG,300.0,105576,426230370,NOV
SLV,BOG,200.0,250829,1004759144,NOV
SLV,BOG,100.0,53302,211266208,NOV
SLV,BOG,749614.0,7689787,30819333284,NOV
SLV,BOG,48371.0,1945789,7816029584,NOV
SLV,BOG,16286.0,464169,1862095432,NOV
SLV,BOG,28281.0,847588,3401707516,NOV
SLV,BOG,186065.0,2780416,11138648404,NOV
SLV,BOG,9697.0,33231,133681358,NOV
SLV,BOG,4488.0,41835,166009300,NOV
SLV,BOG,29355.0,178141,714316369,NOV
SLV,BOG,22919.0,876964,3491175471,NOV
SLV,BOG,12565.0,598197,2404588002,NOV
SLV,BOG,1345.0,47878,190403145,NOV
SLV,BOG,63448.0,1033065,4114401739,NOV
SLV,BOG,17662.0,291580,1159207849,NOV
SLV,BOG,156439.0,608589,2439705634,NOV
SLV,BOG,5482.0,57499,232251984,NOV
SLV,BOG,4129.0,114138,456744484,NOV
SLV,BOG,124.0,429,1705313,NOV
SLV,BOG,144.0,6633,26578840,NOV
SLV,BOG,5709.0,432850,1759359662,NOV
SLV,BOG,2520.0,61122,244610231,NOV
SLV,BOG,19712.0,610440,2450543029,NOV
SLV,BOG,4161.0,53977,214657892,NOV
SLV,BOG,1378.0,7104,28451946,NOV
SLV,BOG,6000.0,21157,86581425,NOV
SLV,BOG,8000.0,46846,191709291,NOV
SLV,BOG,42201.0,296326,1220184533,NOV
SLV,BOG,2200.0,4086,16660419,NOV
SLV,BOG,17100.0,22500,91742400,NOV
SLV,BOG,28304.0,149302,597963468,NOV
SLV,BOG,908.0,40906,163830984,NOV
SLV,BOG,2850.0,71306,285584808,NOV
SLV,BOG,9431.0,127223,509535748,NOV
SLV,BOG,6000.0,10169,41872992,NOV
SLV,BOG,1680.0,59360,236065222,NOV
SLV,BOG,600.0,47790,190053183,NOV
SLV,BOG,36630.0,673200,2677208688,NOV
SLV,BOG,810.0,101838,404993431,NOV
SLV,BOG,94155.0,1568840,6239025665,NOV
SLV,BOG,100.0,120,477220,NOV
SLV,BOG,100.0,400,1590736,NOV
SLV,BOG,100.0,100,397684,NOV
SLV,BOG,412.0,15900,63203931,NOV
SLV,BOG,4690.0,707700,2813171193,NOV
SLV,BOG,598.0,78900,313634601,NOV
SLV,BOG,633.0,38400,152643456,NOV
SLV,BOG,400000.0,102500,421950475,NOV
SLV,BOG,440000.0,453300,1866050247,NOV
SLV,BOG,100.0,1896700,7733680448,NOV
SLV,BOG,4050.0,235505,960257507,NOV
SLV,BOG,78659.0,65571732,262381000000,NOV
SLV,BOG,21000.0,894500,3628932830,NOV
SLV,BOG,552.0,4072202,16116838909,NOV
SLV,BOG,14476.0,1423690,5790759298,NOV
ARE,BOG,3700.0,305600,1216492752,NOV
ARE,BOG,4300.0,1117600,4448796792,NOV
ARE,BOG,600.0,220800,878931936,NOV
ARE,BOG,700.0,196000,780211320,NOV
ARE,BOG,800.0,198400,789764928,NOV
ARE,BOG,1500.0,316400,1259483988,NOV
ARE,BOG,700.0,114800,456980916,NOV
ARE,BOG,3100.0,305600,1216492752,NOV
ARE,BOG,389800.0,241459,986468399,NOV
ARE,BOG,449400.0,536430,2132959756,NOV
ARE,BOG,12500.0,275,1102346,NOV
ARE,BOG,1004700.0,634965,2589031689,NOV
ARE,BOG,170600.0,125560,497665849,NOV
ARE,BOG,32600.0,32447,128605955,NOV
ARE,BOG,2200.0,16497,65387014,NOV
ARE,BOG,814500.0,520510,2116912031,NOV
ARE,BOG,120000.0,30000,119305200,NOV
ARE,BOG,3171900.0,1992900,7930110677,NOV
ARE,BOG,70800.0,790800,3200454588,NOV
ARE,BOG,13500.0,135,545126,NOV
ARE,BOG,3200.0,192000,788056320,NOV
ARE,BOG,3200.0,740800,3042466544,NOV
ARE,BOG,1600.0,396800,1628649728,NOV
ARE,BOG,3500.0,776800,3189111144,NOV
ARE,BOG,2200.0,431200,1769367656,NOV
ARE,BOG,800.0,166400,685000576,NOV
ARE,BOG,1600.0,204800,840593408,NOV
ARE,BOG,1400.0,106400,436530168,NOV
ARE,BOG,90900.0,70893,285972466,NOV
ARE,BOG,2399000.0,1628485,6613030197,NOV
ARE,BOG,4200.0,57600,233679744,NOV
ARE,BOG,2407000.0,1641520,6572783851,NOV
ARE,BOG,67300.0,790800,3134391156,NOV
ARE,BOG,9300.0,93,380586,NOV
ARE,BOG,37000.0,132,541400,NOV
ARE,BOG,16200.0,162,662957,NOV
ARE,BOG,2800.0,301,1231791,NOV
ARE,BOG,500.0,110000,445182100,NOV
ARE,BOG,1300.0,102600,415233486,NOV
ARE,BOG,2800.0,522600,2115019686,NOV
ARE,BOG,500.0,70000,283297700,NOV
ARE,BOG,1300.0,170800,691246388,NOV
ARE,BOG,300.0,40800,165122088,NOV
ARE,BOG,1400.0,131600,532599676,NOV
ARE,BOG,400.0,31200,126269832,NOV
ARE,BOG,300.0,21000,84989310,NOV
ARE,BOG,300.0,1054914,4193378092,NOV
ARE,BOG,19400.0,1297460,5247589944,NOV
ARE,BOG,4100.0,458460,1854246054,NOV
ARE,BOG,300.0,370921,1470171347,NOV
ARE,BOG,300.0,1976326,7833306443,NOV
ARE,BOG,200.0,10000,41165900,NOV
ARE,BOG,205000.0,102503,419476101,NOV
ARE,BOG,114000.0,99600,407596068,NOV
ARE,BOG,30000.0,3,12349,NOV
ARE,BOG,7000.0,70,288161,NOV
ARE,BOG,150000.0,54000,214032780,NOV
ARE,BOG,1955000.0,300050,1201718253,NOV
ARE,BOG,800000.0,126400,506239584,NOV
ARE,BOG,434000.0,125660,498062206,NOV
ARE,BOG,1011400.0,535160,2118040193,NOV
ARE,BOG,1325000.0,222801,903890288,NOV
ARE,BOG,21015000.0,3124424,12675600702,NOV
ARE,BOG,900000.0,412700,1633371679,NOV
ARE,BOG,1600.0,9200,37142148,NOV
ARE,BOG,1378800.0,3576660,14439655985,NOV
ARE,BOG,211600.0,980200,3957253638,NOV
ARE,BOG,12197.0,2000000,8067660000,NOV
ARE,BOG,1240.0,66085191,269458000000,NOV
ARE,BOG,500.0,1473918,5903130025,NOV
ARE,BOG,200.0,976814,3953273707,NOV
ARE,BOG,40000.0,24000,95757360,NOV
ARE,BOG,23700.0,81000,333443790,NOV
ARE,BOG,9500.0,32390,133336350,NOV
ARE,BOG,800.0,6943,28581484,NOV
ARE,BOG,63900.0,278690,1130233744,NOV
ARE,BOG,8400.0,31471,129553203,NOV
ARE,BOG,46350.0,234932,967118721,NOV
ARE,BOG,11800.0,42792,176157119,NOV
ARE,BOG,39750.0,196295,792878770,NOV
ARE,BOG,117620.0,690509,2819368448,NOV
ARE,BOG,5200.0,19260,79285523,NOV
ARE,BOG,60000.0,267360,1069900670,NOV
ARE,BOG,100.0,718181,2846560666,NOV
ARE,BOG,100.0,27083570,107348000000,NOV
ARE,BOG,550000.0,101750,414879520,NOV
ARE,BOG,7830000.0,1347050,5485122348,NOV
ARE,BOG,193720.0,3042150,12057774475,NOV
ARE,BOG,800.0,551100,2184323427,NOV
ARE,BOG,300000.0,132925,543972965,NOV
ARE,BOG,6480000.0,1112150,4441415366,NOV
ARE,BOG,67614500.0,11741759,46861541066,NOV
ARE,BOG,2236000.0,415080,1650706747,NOV
ARE,BOG,6000.0,4440,18169945,NOV
ARE,BOG,1296000.0,1037050,4193366206,NOV
ARE,BOG,80200.0,501250,2019049236,NOV
ARE,BOG,208000.0,1554800,6244556693,NOV
ARE,BOG,173800.0,1042800,4204758372,NOV
ARE,BOG,37500.0,273750,1099132987,NOV
ARE,BOG,68400.0,367950,1477879375,NOV
ARE,BOG,68800.0,988800,3913442976,NOV
ARE,BOG,200.0,604,2390493,NOV
ARE,BOG,800.0,10200,40369254,NOV
ARE,BOG,6800.0,191875,759397118,NOV
ARE,BOG,3100.0,63948,253091475,NOV
ARE,BOG,2600.0,17510,69300552,NOV
ARE,BOG,12000.0,4505600,18293411840,NOV
ARE,BOG,200.0,2294,9079124,NOV
ARE,BOG,32400.0,202500,804955725,NOV
ARE,BOG,128000.0,614400,2504841216,NOV
ARE,BOG,100.0,100,403719,NOV
ARE,BOG,308400.0,2119900,8472575610,NOV
ARE,BOG,5750.0,30395,122277581,NOV
ARE,BOG,135650.0,809700,3218537061,NOV
ARE,BOG,5000.0,22600,89576682,NOV
ARE,BOG,153000.0,908935,3612346370,NOV
ARE,BOG,210360.0,1058400,4195042488,NOV
ARE,BOG,47100.0,259050,1029747064,NOV
ARE,BOG,905000.0,407300,1614362061,NOV
ARE,BOG,216000.0,47520,188348846,NOV
ARE,BOG,192500.0,59775,236575701,NOV
ARE,BOG,1240000.0,174400,704085936,NOV
ARE,BOG,11152000.0,2957280,11939101243,NOV
ARE,BOG,224400.0,161280,651118003,NOV
ARE,BOG,23100.0,2009600,8272699264,NOV
ARE,BOG,6100.0,789800,3251282782,NOV
ARE,BOG,600.0,991764,4080404707,NOV
ARE,BOG,105000.0,11550,46857657,NOV
ARE,BOG,1552500.0,235800,965427809,NOV
ARE,BOG,42000.0,79800,325500978,NOV
ARE,BOG,1490000.0,259100,1045414004,NOV
ARE,BOG,160000.0,31040,125314377,NOV
ARE,BOG,6000.0,33900,134365023,NOV
ARE,BOG,64800.0,264600,1048760622,NOV
ARE,BOG,129300.0,296389,1207402567,NOV
ARE,BOG,400000.0,1200373,4898489492,NOV
ARE,BOG,200.0,100,411429,NOV
ARE,BOG,418000.0,1293436,5215428636,NOV
ARE,BOG,250.0,100,406015,NOV
ARE,BOG,44000.0,204724,835474872,NOV
ARE,BOG,246000.0,636606,2597548143,NOV
ARE,BOG,31500.0,82360,335129742,NOV
ARE,BOG,5000.0,27911,113322846,NOV
ARE,BOG,275000.0,1553499,6323427281,NOV
ARE,BOG,80000.0,12000,48060720,NOV
ARE,BOG,3280000.0,492000,1970489520,NOV
ARE,BOG,507500.0,117600,474378408,NOV
ARE,BOG,7775000.0,1084770,4312058379,NOV
ARE,BOG,35000.0,35,139646,NOV
ARE,BOG,4852500.0,1164600,4728450690,NOV
ARE,BOG,388500.0,505050,2050578757,NOV
ARE,BOG,748200.0,1317512,5349296346,NOV
ARE,BOG,19000.0,43890,178199983,NOV
ARE,BOG,76800.0,145152,589338892,NOV
ARE,BOG,11688000.0,3158140,12625359914,NOV
ARE,BOG,20000.0,42400,172150360,NOV
ARE,BOG,37500.0,9375,38063906,NOV
ARE,BOG,12000.0,1800,7308270,NOV
ARE,BOG,1200.0,3600,14616540,NOV
ARE,BOG,18000.0,4080,16565412,NOV
ARE,BOG,160000.0,20800,84179888,NOV
ARE,BOG,6240000.0,861120,3485047363,NOV
ARE,BOG,2940000.0,476280,1927557550,NOV
ARE,BOG,3255000.0,534300,2143776447,NOV
ARE,BOG,22170000.0,4486364,18193675951,NOV
ARE,BOG,68000.0,61800,250991262,NOV
ARE,BOG,1022500.0,401585,1624912437,NOV
ARE,BOG,1000.0,3000,12197370,NOV
ARE,BOG,3277500.0,1139175,4517910426,NOV
ARE,BOG,175000.0,23200,92222088,NOV
ARE,BOG,500600.0,200126,793997345,NOV
ARE,BOG,387500.0,113660,458682741,NOV
ARE,BOG,57200.0,526000,2165326340,NOV
ARE,BOG,9000.0,56760,224972233,NOV
ARE,BOG,1200.0,8640,34245244,NOV
ARE,BOG,10500.0,68460,271346002,NOV
ARE,BOG,20000.0,142800,565997796,NOV
ARE,BOG,150000.0,896400,3552944148,NOV
ARE,BOG,4000.0,26240,104004076,NOV
ARE,BOG,3000.0,19980,79192128,NOV
ARE,BOG,112500.0,909000,3602885130,NOV
ARE,BOG,52560.0,440290,1745120235,NOV
ARE,BOG,2000.0,15200,60246264,NOV
ARE,BOG,2750.0,19580,77606700,NOV
ARE,BOG,8700.0,98700,398470653,NOV
ARE,BOG,44700.0,116460,463142786,NOV
ARE,BOG,55600.0,182700,726045997,NOV
ARE,BOG,249900.0,1199520,4768199956,NOV
ARE,BOG,12500.0,72500,288320900,NOV
ARE,BOG,279400.0,1679880,6678369185,NOV
ARE,BOG,2500.0,16850,66980266,NOV
ARE,BOG,7000.0,26210,104232976,NOV
ARE,BOG,25000.0,77350,306900619,NOV
ARE,BOG,246500.0,1538730,6117257094,NOV
ARE,BOG,119085.0,750620,2979899108,NOV
ARE,BOG,467400.0,323310,1314040671,NOV
ARE,BOG,10500.0,20265,80321746,NOV
ARE,BOG,54100.0,200711,795532098,NOV
ARE,BOG,1923000.0,288450,1143291766,NOV
ARE,BOG,119600.0,60380,239320356,NOV
ARE,BOG,1870000.0,211960,857825435,NOV
ARE,BOG,475000.0,92670,375045683,NOV
ARE,BOG,105000.0,15750,63741982,NOV
ARE,BOG,2400000.0,356897,1451068253,NOV
ARE,BOG,26752100.0,4490750,18257749225,NOV
ARE,BOG,220000.0,35900,144935121,NOV
ARE,BOG,60000.0,16800,67824792,NOV
ARE,BOG,8800.0,3784,15363607,NOV
ARE,BOG,3371600.0,1302980,5236709080,NOV
ARE,BOG,1745000.0,238950,949847755,NOV
ARE,BOG,9440000.0,1512200,6019569174,NOV
ARE,BOG,7500.0,34500,140075175,NOV
ARE,BOG,20000.0,543000,2235308370,NOV
ARE,BOG,1200.0,6160,24415591,NOV
ARE,BOG,15000.0,95520,381953273,NOV
ARE,BOG,1750.0,8890,35236137,NOV
ARE,BOG,29250.0,302940,1216190358,NOV
ARE,BOG,190300.0,1540187,6176708795,NOV
ARE,BOG,8750.0,57750,228896167,NOV
ARE,BOG,5400.0,8016,32998585,NOV
ARE,BOG,2270.0,14190,56243058,NOV
ARE,BOG,38600.0,250590,1022246112,NOV
ARE,BOG,81250.0,613265,2459758653,NOV
ARE,BOG,30360.0,293725,1202342379,NOV
ARE,BOG,8600.0,50525,200259374,NOV
ARE,BOG,4000.0,22320,88466882,NOV
ARE,BOG,48600.0,281880,1128340027,NOV
ARE,BOG,7500.0,855191,3399461192,NOV
ARE,BOG,26000.0,39167,156866185,NOV
ARE,BOG,8000.0,16424,65779105,NOV
ARE,BOG,2500.0,4408,17654304,NOV
ARE,BOG,6000.0,36125,144682792,NOV
ARE,BOG,600.0,19040,76256342,NOV
ARE,BOG,2879.0,7360,29477241,NOV
ARE,BOG,5960.0,18529,74209756,NOV
ARE,BOG,3782.0,29715,119010357,NOV
ARE,BOG,3300.0,23150,92717139,NOV
ARE,BOG,962.0,9177,36754435,NOV
ARE,BOG,5270.0,28495,114124184,NOV
ARE,BOG,432.0,4694,18799751,NOV
ARE,BOG,4839.0,87290,349601687,NOV
ARE,BOG,2049.0,11557,46286478,NOV
ARE,BOG,4812.0,47015,188297895,NOV
ARE,BOG,420.0,4810,19264338,NOV
ARE,BOG,962.0,5125,20525932,NOV
ARE,BOG,864.0,3027,12123316,NOV
ARE,BOG,1478.0,11506,46082220,NOV
ARE,BOG,319.0,3903,15631749,NOV
ARE,BOG,792.0,7696,30822941,NOV
ARE,BOG,186.0,1642,6576308,NOV
ARE,BOG,1584.0,2582,10341064,NOV
ARE,BOG,1000.0,630,2504305,NOV
ARE,BOG,20000.0,4400,17748852,NOV
ARE,BOG,100.0,500,2058295,NOV
ARE,BOG,200.0,400,1646636,NOV
ARE,BOG,800.0,1600,6586544,NOV
ESP,BOG,25000.0,18750,76731187,NOV
ESP,BOG,597800.0,357450,1456303118,NOV
ESP,BOG,5753000.0,1035760,4105307263,NOV
ESP,BOG,2115000.0,606600,2404301562,NOV
ESP,BOG,687000.0,233850,926880844,NOV
ESP,BOG,285000.0,78600,321657138,NOV
ESP,BOG,950000.0,152000,622034160,NOV
ESP,BOG,4000000.0,600000,2455398000,NOV
ESP,BOG,3560400.0,1967575,7828028103,NOV
ESP,BOG,600.0,2550,10435441,NOV
ESP,BOG,18000.0,18,71818,NOV
ESP,BOG,18600.0,186,751338,NOV
ESP,BOG,400.0,120,478786,NOV
ESP,BOG,103200.0,54400,220021343,NOV
ESP,BOG,900.0,32473,130990561,NOV
ESP,BOG,600.0,21105,85133982,NOV
ESP,BOG,100.0,1302,5252046,NOV
ESP,BOG,200.0,6337,25562380,NOV
ESP,BOG,5200.0,144171,581561304,NOV
ESP,BOG,1100.0,8534,34424705,NOV
ESP,BOG,600.0,11404,46001797,NOV
ESP,BOG,2900.0,23068,93052390,NOV
ESP,BOG,1100.0,64096,258552367,NOV
ESP,BOG,200.0,6969,28111761,NOV
ESP,BOG,300.0,1470,5929730,NOV
ESP,BOG,17.0,1345,5425501,NOV
ESP,BOG,20000.0,5200,20679568,NOV
ESP,BOG,3600.0,4230,17310555,NOV
ESP,BOG,322000.0,164960,674224372,NOV
ESP,BOG,20000.0,9000,36830970,NOV
ESP,BOG,606900.0,92310,372033336,NOV
ESP,BOG,200000.0,60000,245539800,NOV
ESP,BOG,2980000.0,411000,1668721650,NOV
ESP,BOG,6092500.0,3159005,12641691406,NOV
ESP,BOG,987200.0,198100,793130323,NOV
ESP,BOG,45000.0,4500,18167355,NOV
ESP,BOG,30000.0,3000,12111570,NOV
ESP,BOG,14000.0,1400,5652066,NOV
ESP,BOG,16500.0,902,3641545,NOV
ESP,BOG,1190000.0,277389,1142207459,NOV
ESP,BOG,9702000.0,1494108,6152303452,NOV
ESP,BOG,450000.0,152400,623671092,NOV
ESP,BOG,100.0,50000,201859500,NOV
ESP,BOG,1200.0,390264,1552017485,NOV
ESP,BOG,400.0,45000,178837850,NOV
ESP,BOG,100.0,5000,20025300,NOV
ESP,BOG,500.0,25000,100126500,NOV
ESP,BOG,700000.0,98200,396452058,NOV
ESP,BOG,200.0,357807,1448084287,NOV
ESP,BOG,83647800.0,23863300,95950174229,NOV
ESP,BOG,9945000.0,1556027,6375462537,NOV
ESP,BOG,52312000.0,6789274,27403015612,NOV
ESP,BOG,6418000.0,1068140,4228926575,NOV
ESP,BOG,40000.0,23360,94770118,NOV
ESP,BOG,39300400.0,7798544,31711986684,NOV
ESP,BOG,3718000.0,525300,2137459395,NOV
ESP,BOG,84464000.0,12715320,51701683750,NOV
ESP,BOG,8880000.0,2143800,8716240602,NOV
ESP,BOG,1632000.0,507840,2053963958,NOV
ESP,BOG,5453500.0,1256960,5083787289,NOV
ESP,BOG,180000.0,27000,109776330,NOV
ESP,BOG,5550.0,63600,258584244,NOV
ESP,BOG,40615.0,218926,873490658,NOV
ESP,BOG,9400.0,312044,1259780907,NOV
ESP,BOG,17310900.0,4757846,19335669082,NOV
ESP,BOG,5320000.0,718600,2910442614,NOV
ESP,BOG,15768400.0,2260482,9106766134,NOV
ESP,BOG,8000.0,48620,197678709,NOV
ESP,BOG,14486900.0,8076107,32772885992,NOV
ESP,BOG,1541200.0,309772,1252447973,NOV
ESP,BOG,8400.0,124300,497828958,NOV
ESP,BOG,7500.0,16750,68952882,NOV
ESP,BOG,6000.0,26040,107196003,NOV
ESP,BOG,25000.0,163733,674021630,NOV
ESP,BOG,7500.0,18200,74921938,NOV
ESP,BOG,7200.0,29980,123415368,NOV
ESP,BOG,9925.0,198190,808107833,NOV
ESP,BOG,3400.0,21352,86202080,NOV
ESP,BOG,800.0,17944,72443337,NOV
ESP,BOG,4600.0,62798,251385007,NOV
ESP,BOG,54900.0,1336340,5326761214,NOV
ESP,BOG,1500.0,30738,122463158,NOV
ESP,BOG,4600.0,41500,166052985,NOV
ESP,BOG,50800.0,3799050,15101565664,NOV
ESP,BOG,40000.0,400,1614876,NOV
ESP,BOG,360000.0,64800,257585832,NOV
ESP,BOG,300000.0,101500,409774785,NOV
ESP,BOG,844000.0,130100,525238419,NOV
ESP,BOG,210000.0,64200,262727586,NOV
ESP,BOG,16780000.0,3773400,15361577571,NOV
ESP,BOG,7621000.0,920340,3752631129,NOV
ESP,BOG,100.0,1760000,7202500800,NOV
ESP,BOG,200.0,930000,3805866900,NOV
ESP,BOG,4800.0,265000,1072289150,NOV
ESP,BOG,34699500.0,9605086,39016515577,NOV
ESP,BOG,3540000.0,518274,2095575732,NOV
ESP,BOG,96493000.0,14801081,60169106144,NOV
ESP,BOG,500.0,509175,2058587317,NOV
ESP,BOG,20730000.0,5424685,22116616066,NOV
ESP,BOG,23680000.0,3301593,13320590719,NOV
ESP,BOG,15230000.0,3762700,15306655233,NOV
ESP,BOG,5546000.0,844620,3358918600,NOV
ESP,BOG,855000.0,457950,1821193878,NOV
ESP,BOG,60480.0,260820,1033778327,NOV
ESP,BOG,36000.0,138000,546972660,NOV
